billing_id,company_id,billing_month,provider,ai_tool_id,model_id,cost_center,usage_quantity,total_cost,currency
B003249,C02,2026-04,Microsoft,T08,,CC-C02-D09,2,378.05,BRL
B003250,C02,2026-04,Microsoft,T08,,CC-C02-D10,4,777.46,BRL
B003251,C02,2026-04,Microsoft,T08,,CC-C02-D11,1,194.98,BRL
B003252,C02,2026-05,Microsoft,T08,,CC-C02-D01,14,2650.08,BRL
B003253,C02,2026-05,Microsoft,T08,,CC-C02-D02,4,768.93,BRL
B003254,C02,2026-05,Microsoft,T08,,CC-C02-D03,3,579.43,BRL
B003255,C02,2026-05,Microsoft,T08,,CC-C02-D04,3,567.79,BRL
B003256,C02,2026-05,Microsoft,T08,,CC-C02-D05,5,996.92,BRL
B003257,C02,2026-05,Microsoft,T08,,CC-C02-D06,5,993.85,BRL
B003258,C02,2026-05,Microsoft,T08,,CC-C02-D07,2,388.43,BRL
B003259,C02,2026-05,Microsoft,T08,,CC-C02-D08,2,376.95,BRL
B003260,C02,2026-05,Microsoft,T08,,CC-C02-D09,2,379.82,BRL
B003261,C02,2026-05,Microsoft,T08,,CC-C02-D10,4,776.55,BRL
B003262,C02,2026-05,Microsoft,T08,,CC-C02-D11,1,195.32,BRL
B003263,C02,2026-06,Microsoft,T08,,CC-C02-D01,14,2660.95,BRL
B003264,C02,2026-06,Microsoft,T08,,CC-C02-D02,4,773.07,BRL
B003265,C02,2026-06,Microsoft,T08,,CC-C02-D03,3,582.31,BRL
B003266,C02,2026-06,Microsoft,T08,,CC-C02-D04,3,587.27,BRL
B003267,C02,2026-06,Microsoft,T08,,CC-C02-D05,5,964.5,BRL
B003268,C02,2026-06,Microsoft,T08,,CC-C02-D06,5,971.75,BRL
B003269,C02,2026-06,Microsoft,T08,,CC-C02-D07,2,380.36,BRL
B003270,C02,2026-06,Microsoft,T08,,CC-C02-D08,2,396.66,BRL
B003271,C02,2026-06,Microsoft,T08,,CC-C02-D09,2,385.15,BRL
B003272,C02,2026-06,Microsoft,T08,,CC-C02-D10,4,793.53,BRL
B003273,C02,2026-06,Microsoft,T08,,CC-C02-D11,1,198.88,BRL
B003274,C02,2026-07,Microsoft,T08,,CC-C02-D01,10,2002.4,BRL
B003275,C02,2026-07,Microsoft,T08,,CC-C02-D02,4,772.94,BRL
B003276,C02,2026-07,Microsoft,T08,,CC-C02-D03,2,382.08,BRL
B003277,C02,2026-07,Microsoft,T08,,CC-C02-D04,3,574.2,BRL
B003278,C02,2026-07,Microsoft,T08,,CC-C02-D05,4,792.23,BRL
B003279,C02,2026-07,Microsoft,T08,,CC-C02-D06,3,587.11,BRL
B003280,C02,2026-07,Microsoft,T08,,CC-C02-D07,2,380.09,BRL
B003281,C02,2026-07,Microsoft,T08,,CC-C02-D08,1,194.93,BRL
B003282,C02,2026-07,Microsoft,T08,,CC-C02-D09,1,193.89,BRL
B003283,C02,2026-07,Microsoft,T08,,CC-C02-D10,3,594.83,BRL
B003284,C02,2026-07,Microsoft,T08,,CC-C02-D11,1,199.46,BRL
B003285,C03,2025-08,Anthropic,T02,,CC-C03-D01,3,457.17,BRL
B003286,C03,2025-08,Anthropic,T02,,CC-C03-D02,1,153.15,BRL
B003287,C03,2025-08,Anthropic,T02,,CC-C03-D04,2,311.94,BRL
B003288,C03,2025-08,Anthropic,T02,,CC-C03-D06,1,159.28,BRL
B003289,C03,2025-08,Anthropic,T02,,CC-C03-D08,2,307.94,BRL
B003290,C03,2025-08,Anthropic,T02,,CC-C03-D09,1,157.57,BRL
B003291,C03,2025-08,Anthropic,T02,,CC-C03-D10,1,155.53,BRL
B003292,C03,2025-09,Anthropic,T02,,CC-C03-D01,8,1223.06,BRL
B003293,C03,2025-09,Anthropic,T02,,CC-C03-D02,2,310.55,BRL
B003294,C03,2025-09,Anthropic,T02,,CC-C03-D03,1,159.85,BRL
B003295,C03,2025-09,Anthropic,T02,,CC-C03-D04,4,616.34,BRL
B003296,C03,2025-09,Anthropic,T02,,CC-C03-D05,1,155.31,BRL
B003297,C03,2025-09,Anthropic,T02,,CC-C03-D06,3,469.38,BRL
B003298,C03,2025-09,Anthropic,T02,,CC-C03-D08,4,608.85,BRL
B003299,C03,2025-09,Anthropic,T02,,CC-C03-D09,2,303.48,BRL
B003300,C03,2025-09,Anthropic,T02,,CC-C03-D10,1,155.28,BRL
B003301,C03,2025-10,Anthropic,T02,,CC-C03-D01,8,1256.25,BRL
B003302,C03,2025-10,Anthropic,T02,,CC-C03-D02,2,318.41,BRL
B003303,C03,2025-10,Anthropic,T02,,CC-C03-D03,1,153.96,BRL
B003304,C03,2025-10,Anthropic,T02,,CC-C03-D04,4,613.46,BRL
B003305,C03,2025-10,Anthropic,T02,,CC-C03-D05,1,155.45,BRL
B003306,C03,2025-10,Anthropic,T02,,CC-C03-D06,3,476.57,BRL
B003307,C03,2025-10,Anthropic,T02,,CC-C03-D08,4,621.51,BRL
B003308,C03,2025-10,Anthropic,T02,,CC-C03-D09,2,303.52,BRL
B003309,C03,2025-10,Anthropic,T02,,CC-C03-D10,1,157.87,BRL
B003310,C03,2025-11,Anthropic,T02,,CC-C03-D01,8,1262.77,BRL
B003311,C03,2025-11,Anthropic,T02,,CC-C03-D02,2,323.22,BRL
B003312,C03,2025-11,Anthropic,T02,,CC-C03-D03,1,155.87,BRL
B003313,C03,2025-11,Anthropic,T02,,CC-C03-D04,4,632.64,BRL
B003314,C03,2025-11,Anthropic,T02,,CC-C03-D05,1,159.01,BRL
B003315,C03,2025-11,Anthropic,T02,,CC-C03-D06,3,463.78,BRL
B003316,C03,2025-11,Anthropic,T02,,CC-C03-D08,4,642.2,BRL
B003317,C03,2025-11,Anthropic,T02,,CC-C03-D09,2,307.27,BRL
B003318,C03,2025-11,Anthropic,T02,,CC-C03-D10,1,153.16,BRL
B003319,C03,2025-12,Anthropic,T02,,CC-C03-D01,8,1297.13,BRL
B003320,C03,2025-12,Anthropic,T02,,CC-C03-D02,2,307.23,BRL
B003321,C03,2025-12,Anthropic,T02,,CC-C03-D03,1,157.63,BRL
B003322,C03,2025-12,Anthropic,T02,,CC-C03-D04,4,630.39,BRL
B003323,C03,2025-12,Anthropic,T02,,CC-C03-D05,1,155.16,BRL
B003324,C03,2025-12,Anthropic,T02,,CC-C03-D06,3,473.55,BRL
B003325,C03,2025-12,Anthropic,T02,,CC-C03-D08,4,625.49,BRL
B003326,C03,2025-12,Anthropic,T02,,CC-C03-D09,2,314.24,BRL
B003327,C03,2025-12,Anthropic,T02,,CC-C03-D10,1,162.23,BRL
B003328,C03,2026-01,Anthropic,T02,,CC-C03-D01,8,1246.2,BRL
B003329,C03,2026-01,Anthropic,T02,,CC-C03-D02,2,321.95,BRL
B003330,C03,2026-01,Anthropic,T02,,CC-C03-D03,1,154.72,BRL
B003331,C03,2026-01,Anthropic,T02,,CC-C03-D04,4,632.0,BRL
B003332,C03,2026-01,Anthropic,T02,,CC-C03-D05,1,156.97,BRL
B003333,C03,2026-01,Anthropic,T02,,CC-C03-D06,3,479.75,BRL
B003334,C03,2026-01,Anthropic,T02,,CC-C03-D08,4,642.61,BRL
B003335,C03,2026-01,Anthropic,T02,,CC-C03-D09,2,319.12,BRL
B003336,C03,2026-01,Anthropic,T02,,CC-C03-D10,1,159.53,BRL
B003337,C03,2026-02,Anthropic,T02,,CC-C03-D01,8,1251.71,BRL
B003338,C03,2026-02,Anthropic,T02,,CC-C03-D02,2,322.3,BRL
B003339,C03,2026-02,Anthropic,T02,,CC-C03-D03,1,162.42,BRL
B003340,C03,2026-02,Anthropic,T02,,CC-C03-D04,4,617.86,BRL
B003341,C03,2026-02,Anthropic,T02,,CC-C03-D05,1,156.75,BRL
B003342,C03,2026-02,Anthropic,T02,,CC-C03-D06,3,475.19,BRL
B003343,C03,2026-02,Anthropic,T02,,CC-C03-D08,4,651.87,BRL
B003344,C03,2026-02,Anthropic,T02,,CC-C03-D09,2,323.58,BRL
B003345,C03,2026-02,Anthropic,T02,,CC-C03-D10,1,163.04,BRL
B003346,C03,2026-03,Anthropic,T02,,CC-C03-D01,8,1243.43,BRL
B003347,C03,2026-03,Anthropic,T02,,CC-C03-D02,2,323.85,BRL
B003348,C03,2026-03,Anthropic,T02,,CC-C03-D03,1,158.77,BRL
B003349,C03,2026-03,Anthropic,T02,,CC-C03-D04,4,629.51,BRL
B003350,C03,2026-03,Anthropic,T02,,CC-C03-D05,1,155.87,BRL
B003351,C03,2026-03,Anthropic,T02,,CC-C03-D06,3,466.18,BRL
B003352,C03,2026-03,Anthropic,T02,,CC-C03-D08,4,651.89,BRL
B003353,C03,2026-03,Anthropic,T02,,CC-C03-D09,2,318.94,BRL
B003354,C03,2026-03,Anthropic,T02,,CC-C03-D10,1,163.49,BRL
B003355,C03,2026-04,Anthropic,T02,,CC-C03-D01,8,1265.57,BRL
B003356,C03,2026-04,Anthropic,T02,,CC-C03-D02,2,310.61,BRL
B003357,C03,2026-04,Anthropic,T02,,CC-C03-D03,1,159.63,BRL
B003358,C03,2026-04,Anthropic,T02,,CC-C03-D04,4,638.19,BRL
B003359,C03,2026-04,Anthropic,T02,,CC-C03-D05,1,163.63,BRL
B003360,C03,2026-04,Anthropic,T02,,CC-C03-D06,3,489.07,BRL
B003361,C03,2026-04,Anthropic,T02,,CC-C03-D08,4,648.55,BRL
B003362,C03,2026-04,Anthropic,T02,,CC-C03-D09,2,326.47,BRL
B003363,C03,2026-04,Anthropic,T02,,CC-C03-D10,1,159.99,BRL
B003364,C03,2026-05,Anthropic,T02,,CC-C03-D01,8,1247.32,BRL
B003365,C03,2026-05,Anthropic,T02,,CC-C03-D02,2,316.64,BRL
B003366,C03,2026-05,Anthropic,T02,,CC-C03-D03,1,156.49,BRL
B003367,C03,2026-05,Anthropic,T02,,CC-C03-D04,4,659.66,BRL
B003368,C03,2026-05,Anthropic,T02,,CC-C03-D05,1,160.6,BRL
B003369,C03,2026-05,Anthropic,T02,,CC-C03-D06,3,473.59,BRL
B003370,C03,2026-05,Anthropic,T02,,CC-C03-D08,4,641.62,BRL
B003371,C03,2026-05,Anthropic,T02,,CC-C03-D09,2,314.19,BRL
B003372,C03,2026-05,Anthropic,T02,,CC-C03-D10,1,161.69,BRL
B003373,C03,2026-06,Anthropic,T02,,CC-C03-D01,8,1281.77,BRL
B003374,C03,2026-06,Anthropic,T02,,CC-C03-D02,2,329.93,BRL
B003375,C03,2026-06,Anthropic,T02,,CC-C03-D03,1,163.69,BRL
B003376,C03,2026-06,Anthropic,T02,,CC-C03-D04,4,656.74,BRL
B003377,C03,2026-06,Anthropic,T02,,CC-C03-D05,1,157.18,BRL
B003378,C03,2026-06,Anthropic,T02,,CC-C03-D06,3,476.54,BRL
B003379,C03,2026-06,Anthropic,T02,,CC-C03-D08,4,650.98,BRL
B003380,C03,2026-06,Anthropic,T02,,CC-C03-D09,2,315.93,BRL
B003381,C03,2026-06,Anthropic,T02,,CC-C03-D10,1,164.22,BRL
B003382,C03,2025-08,Notion Labs,T09,,CC-C03-D01,1,177.86,BRL
B003383,C03,2025-08,Notion Labs,T09,,CC-C03-D03,1,172.98,BRL
B003384,C03,2025-08,Notion Labs,T09,,CC-C03-D04,1,174.72,BRL
B003385,C03,2025-08,Notion Labs,T09,,CC-C03-D06,2,346.19,BRL
B003386,C03,2025-09,Notion Labs,T09,,CC-C03-D01,5,868.2,BRL
B003387,C03,2025-09,Notion Labs,T09,,CC-C03-D02,1,173.28,BRL
B003388,C03,2025-09,Notion Labs,T09,,CC-C03-D03,2,349.86,BRL
B003389,C03,2025-09,Notion Labs,T09,,CC-C03-D04,3,509.37,BRL
B003390,C03,2025-09,Notion Labs,T09,,CC-C03-D06,3,530.82,BRL
B003391,C03,2025-09,Notion Labs,T09,,CC-C03-D08,3,520.27,BRL
B003392,C03,2025-09,Notion Labs,T09,,CC-C03-D09,1,176.65,BRL
B003393,C03,2025-09,Notion Labs,T09,,CC-C03-D10,1,175.02,BRL
B003394,C03,2025-10,Notion Labs,T09,,CC-C03-D01,6,1034.29,BRL
B003395,C03,2025-10,Notion Labs,T09,,CC-C03-D02,1,170.54,BRL
B003396,C03,2025-10,Notion Labs,T09,,CC-C03-D03,2,341.32,BRL
B003397,C03,2025-10,Notion Labs,T09,,CC-C03-D04,3,518.29,BRL
B003398,C03,2025-10,Notion Labs,T09,,CC-C03-D06,3,527.88,BRL
B003399,C03,2025-10,Notion Labs,T09,,CC-C03-D08,3,512.34,BRL
B003400,C03,2025-10,Notion Labs,T09,,CC-C03-D09,1,170.02,BRL
B003401,C03,2025-10,Notion Labs,T09,,CC-C03-D10,1,170.93,BRL
B003402,C03,2025-11,Notion Labs,T09,,CC-C03-D01,6,1084.31,BRL
B003403,C03,2025-11,Notion Labs,T09,,CC-C03-D02,1,175.01,BRL
B003404,C03,2025-11,Notion Labs,T09,,CC-C03-D03,2,348.82,BRL
B003405,C03,2025-11,Notion Labs,T09,,CC-C03-D04,3,536.76,BRL
B003406,C03,2025-11,Notion Labs,T09,,CC-C03-D06,3,530.98,BRL
B003407,C03,2025-11,Notion Labs,T09,,CC-C03-D08,3,527.47,BRL
B003408,C03,2025-11,Notion Labs,T09,,CC-C03-D09,1,170.7,BRL
B003409,C03,2025-11,Notion Labs,T09,,CC-C03-D10,1,172.3,BRL
B003410,C03,2025-12,Notion Labs,T09,,CC-C03-D01,6,1053.5,BRL
B003411,C03,2025-12,Notion Labs,T09,,CC-C03-D02,1,173.39,BRL
B003412,C03,2025-12,Notion Labs,T09,,CC-C03-D03,2,353.98,BRL
B003413,C03,2025-12,Notion Labs,T09,,CC-C03-D04,3,543.75,BRL
B003414,C03,2025-12,Notion Labs,T09,,CC-C03-D06,3,544.06,BRL
B003415,C03,2025-12,Notion Labs,T09,,CC-C03-D08,3,535.62,BRL
B003416,C03,2025-12,Notion Labs,T09,,CC-C03-D09,1,177.19,BRL
B003417,C03,2025-12,Notion Labs,T09,,CC-C03-D10,1,174.39,BRL
B003418,C03,2026-01,Notion Labs,T09,,CC-C03-D01,6,1068.32,BRL
B003419,C03,2026-01,Notion Labs,T09,,CC-C03-D02,1,175.74,BRL
B003420,C03,2026-01,Notion Labs,T09,,CC-C03-D03,2,353.52,BRL
B003421,C03,2026-01,Notion Labs,T09,,CC-C03-D04,3,546.75,BRL
B003422,C03,2026-01,Notion Labs,T09,,CC-C03-D06,3,531.22,BRL
B003423,C03,2026-01,Notion Labs,T09,,CC-C03-D08,3,525.04,BRL
B003424,C03,2026-01,Notion Labs,T09,,CC-C03-D09,1,172.96,BRL
B003425,C03,2026-01,Notion Labs,T09,,CC-C03-D10,1,172.1,BRL
B003426,C03,2026-02,Notion Labs,T09,,CC-C03-D01,6,1100.01,BRL
B003427,C03,2026-02,Notion Labs,T09,,CC-C03-D02,1,175.48,BRL
B003428,C03,2026-02,Notion Labs,T09,,CC-C03-D03,2,350.35,BRL
B003429,C03,2026-02,Notion Labs,T09,,CC-C03-D04,3,530.94,BRL
B003430,C03,2026-02,Notion Labs,T09,,CC-C03-D06,3,540.23,BRL
B003431,C03,2026-02,Notion Labs,T09,,CC-C03-D08,3,544.88,BRL
B003432,C03,2026-02,Notion Labs,T09,,CC-C03-D09,1,183.25,BRL
B003433,C03,2026-02,Notion Labs,T09,,CC-C03-D10,1,175.32,BRL
B003434,C03,2026-03,Notion Labs,T09,,CC-C03-D01,6,1083.74,BRL
B003435,C03,2026-03,Notion Labs,T09,,CC-C03-D02,1,173.55,BRL
B003436,C03,2026-03,Notion Labs,T09,,CC-C03-D03,2,367.06,BRL
B003437,C03,2026-03,Notion Labs,T09,,CC-C03-D04,3,537.73,BRL
B003438,C03,2026-03,Notion Labs,T09,,CC-C03-D06,3,547.43,BRL
B003439,C03,2026-03,Notion Labs,T09,,CC-C03-D08,3,523.04,BRL
B003440,C03,2026-03,Notion Labs,T09,,CC-C03-D09,1,176.42,BRL
B003441,C03,2026-03,Notion Labs,T09,,CC-C03-D10,1,180.51,BRL
B003442,C03,2026-04,Notion Labs,T09,,CC-C03-D01,6,1105.38,BRL
B003443,C03,2026-04,Notion Labs,T09,,CC-C03-D02,1,180.11,BRL
B003444,C03,2026-04,Notion Labs,T09,,CC-C03-D03,2,365.47,BRL
B003445,C03,2026-04,Notion Labs,T09,,CC-C03-D04,3,541.83,BRL
B003446,C03,2026-04,Notion Labs,T09,,CC-C03-D06,3,536.33,BRL
B003447,C03,2026-04,Notion Labs,T09,,CC-C03-D08,3,532.47,BRL
B003448,C03,2026-04,Notion Labs,T09,,CC-C03-D09,1,175.53,BRL
B003449,C03,2026-04,Notion Labs,T09,,CC-C03-D10,1,178.58,BRL
B003450,C03,2026-05,Notion Labs,T09,,CC-C03-D01,6,1090.19,BRL
B003451,C03,2026-05,Notion Labs,T09,,CC-C03-D02,1,182.47,BRL
B003452,C03,2026-05,Notion Labs,T09,,CC-C03-D03,2,368.4,BRL
B003453,C03,2026-05,Notion Labs,T09,,CC-C03-D04,3,545.96,BRL
B003454,C03,2026-05,Notion Labs,T09,,CC-C03-D06,3,537.78,BRL
B003455,C03,2026-05,Notion Labs,T09,,CC-C03-D08,3,542.24,BRL
B003456,C03,2026-05,Notion Labs,T09,,CC-C03-D09,1,180.4,BRL
B003457,C03,2026-05,Notion Labs,T09,,CC-C03-D10,1,185.37,BRL
B003458,C03,2026-06,Notion Labs,T09,,CC-C03-D01,6,1068.05,BRL
B003459,C03,2026-06,Notion Labs,T09,,CC-C03-D02,1,183.35,BRL
B003460,C03,2026-06,Notion Labs,T09,,CC-C03-D03,2,368.09,BRL
B003461,C03,2026-06,Notion Labs,T09,,CC-C03-D04,3,537.08,BRL
B003462,C03,2026-06,Notion Labs,T09,,CC-C03-D06,3,526.34,BRL
B003463,C03,2026-06,Notion Labs,T09,,CC-C03-D08,3,547.43,BRL
B003464,C03,2026-06,Notion Labs,T09,,CC-C03-D09,1,177.26,BRL
B003465,C03,2026-06,Notion Labs,T09,,CC-C03-D10,1,184.83,BRL
B003466,C03,2026-07,Notion Labs,T09,,CC-C03-D01,6,1067.58,BRL
B003467,C03,2026-07,Notion Labs,T09,,CC-C03-D02,1,185.72,BRL
B003468,C03,2026-07,Notion Labs,T09,,CC-C03-D03,2,365.39,BRL
B003469,C03,2026-07,Notion Labs,T09,,CC-C03-D04,3,529.56,BRL
B003470,C03,2026-07,Notion Labs,T09,,CC-C03-D06,3,543.87,BRL
B003471,C03,2026-07,Notion Labs,T09,,CC-C03-D08,3,560.62,BRL
B003472,C03,2026-07,Notion Labs,T09,,CC-C03-D09,1,182.74,BRL
B003473,C03,2026-07,Notion Labs,T09,,CC-C03-D10,1,179.28,BRL
B003474,C03,2025-08,Tabnine,T07,,CC-C03-D03,1,203.29,BRL
B003475,C03,2025-08,Tabnine,T07,,CC-C03-D04,1,204.0,BRL
B003476,C03,2025-08,Tabnine,T07,,CC-C03-D10,1,202.28,BRL
B003477,C03,2025-09,Tabnine,T07,,CC-C03-D01,3,607.06,BRL
B003478,C03,2025-09,Tabnine,T07,,CC-C03-D03,2,423.49,BRL
B003479,C03,2025-09,Tabnine,T07,,CC-C03-D04,2,418.37,BRL
B003480,C03,2025-09,Tabnine,T07,,CC-C03-D06,1,201.94,BRL
B003481,C03,2025-09,Tabnine,T07,,CC-C03-D08,1,206.87,BRL
B003482,C03,2025-09,Tabnine,T07,,CC-C03-D09,1,207.06,BRL
B003483,C03,2025-09,Tabnine,T07,,CC-C03-D10,1,211.32,BRL
B003484,C03,2025-10,Tabnine,T07,,CC-C03-D01,4,857.08,BRL
B003485,C03,2025-10,Tabnine,T07,,CC-C03-D03,2,405.78,BRL
B003486,C03,2025-10,Tabnine,T07,,CC-C03-D04,2,412.74,BRL
B003487,C03,2025-10,Tabnine,T07,,CC-C03-D06,1,213.87,BRL
B003488,C03,2025-10,Tabnine,T07,,CC-C03-D08,1,207.65,BRL
B003489,C03,2025-10,Tabnine,T07,,CC-C03-D09,1,202.42,BRL
B003490,C03,2025-10,Tabnine,T07,,CC-C03-D10,1,205.74,BRL
B003491,C03,2025-11,Tabnine,T07,,CC-C03-D01,4,857.97,BRL
B003492,C03,2025-11,Tabnine,T07,,CC-C03-D03,2,418.73,BRL
B003493,C03,2025-11,Tabnine,T07,,CC-C03-D04,2,426.61,BRL
B003494,C03,2025-11,Tabnine,T07,,CC-C03-D06,1,212.5,BRL
B003495,C03,2025-11,Tabnine,T07,,CC-C03-D08,1,203.88,BRL
B003496,C03,2025-11,Tabnine,T07,,CC-C03-D09,1,203.5,BRL
B003497,C03,2025-11,Tabnine,T07,,CC-C03-D10,1,206.81,BRL
B003498,C03,2025-12,Tabnine,T07,,CC-C03-D01,4,831.1,BRL
B003499,C03,2025-12,Tabnine,T07,,CC-C03-D03,2,409.37,BRL
B003500,C03,2025-12,Tabnine,T07,,CC-C03-D04,2,422.05,BRL
B003501,C03,2025-12,Tabnine,T07,,CC-C03-D06,1,214.87,BRL
B003502,C03,2025-12,Tabnine,T07,,CC-C03-D08,1,212.67,BRL
B003503,C03,2025-12,Tabnine,T07,,CC-C03-D09,1,214.4,BRL
B003504,C03,2025-12,Tabnine,T07,,CC-C03-D10,1,214.4,BRL
B003505,C03,2026-01,Tabnine,T07,,CC-C03-D01,4,854.51,BRL
B003506,C03,2026-01,Tabnine,T07,,CC-C03-D03,2,425.16,BRL
B003507,C03,2026-01,Tabnine,T07,,CC-C03-D04,2,426.36,BRL
B003508,C03,2026-01,Tabnine,T07,,CC-C03-D06,1,215.76,BRL
B003509,C03,2026-01,Tabnine,T07,,CC-C03-D08,1,207.18,BRL
B003510,C03,2026-01,Tabnine,T07,,CC-C03-D09,1,209.06,BRL
B003511,C03,2026-01,Tabnine,T07,,CC-C03-D10,1,205.38,BRL
B003512,C03,2026-02,Tabnine,T07,,CC-C03-D01,4,838.8,BRL
B003513,C03,2026-02,Tabnine,T07,,CC-C03-D03,2,429.67,BRL
B003514,C03,2026-02,Tabnine,T07,,CC-C03-D04,2,433.45,BRL
B003515,C03,2026-02,Tabnine,T07,,CC-C03-D06,1,217.57,BRL
B003516,C03,2026-02,Tabnine,T07,,CC-C03-D08,1,216.72,BRL
B003517,C03,2026-02,Tabnine,T07,,CC-C03-D09,1,205.72,BRL
B003518,C03,2026-02,Tabnine,T07,,CC-C03-D10,1,216.27,BRL
B003519,C03,2026-03,Tabnine,T07,,CC-C03-D01,4,824.51,BRL
B003520,C03,2026-03,Tabnine,T07,,CC-C03-D03,2,418.54,BRL
B003521,C03,2026-03,Tabnine,T07,,CC-C03-D04,2,416.68,BRL
B003522,C03,2026-03,Tabnine,T07,,CC-C03-D06,1,213.93,BRL
B003523,C03,2026-03,Tabnine,T07,,CC-C03-D08,1,211.87,BRL
B003524,C03,2026-03,Tabnine,T07,,CC-C03-D09,1,210.28,BRL
B003525,C03,2026-03,Tabnine,T07,,CC-C03-D10,1,208.62,BRL
B003526,C03,2026-04,Tabnine,T07,,CC-C03-D01,4,873.0,BRL
B003527,C03,2026-04,Tabnine,T07,,CC-C03-D03,2,436.76,BRL
B003528,C03,2026-04,Tabnine,T07,,CC-C03-D04,2,426.42,BRL
B003529,C03,2026-04,Tabnine,T07,,CC-C03-D06,1,209.57,BRL
B003530,C03,2026-04,Tabnine,T07,,CC-C03-D08,1,211.94,BRL
B003531,C03,2026-04,Tabnine,T07,,CC-C03-D09,1,219.15,BRL
B003532,C03,2026-04,Tabnine,T07,,CC-C03-D10,1,209.86,BRL
B003533,C03,2026-05,Tabnine,T07,,CC-C03-D01,4,836.34,BRL
B003534,C03,2026-05,Tabnine,T07,,CC-C03-D03,2,429.0,BRL
B003535,C03,2026-05,Tabnine,T07,,CC-C03-D04,2,432.21,BRL
B003536,C03,2026-05,Tabnine,T07,,CC-C03-D06,1,219.53,BRL
B003537,C03,2026-05,Tabnine,T07,,CC-C03-D08,1,215.15,BRL
B003538,C03,2026-05,Tabnine,T07,,CC-C03-D09,1,217.18,BRL
B003539,C03,2026-05,Tabnine,T07,,CC-C03-D10,1,217.11,BRL
B003540,C03,2026-06,Tabnine,T07,,CC-C03-D01,4,856.55,BRL
B003541,C03,2026-06,Tabnine,T07,,CC-C03-D03,2,431.52,BRL
B003542,C03,2026-06,Tabnine,T07,,CC-C03-D04,2,441.56,BRL
B003543,C03,2026-06,Tabnine,T07,,CC-C03-D06,1,217.27,BRL
B003544,C03,2026-06,Tabnine,T07,,CC-C03-D08,1,220.33,BRL
B003545,C03,2026-06,Tabnine,T07,,CC-C03-D09,1,210.32,BRL
B003546,C03,2026-06,Tabnine,T07,,CC-C03-D10,1,213.62,BRL
B003547,C03,2026-07,Tabnine,T07,,CC-C03-D01,4,884.54,BRL
B003548,C03,2026-07,Tabnine,T07,,CC-C03-D03,2,442.73,BRL
B003549,C03,2026-07,Tabnine,T07,,CC-C03-D04,2,422.52,BRL
B003550,C03,2026-07,Tabnine,T07,,CC-C03-D06,1,219.98,BRL
B003551,C03,2026-07,Tabnine,T07,,CC-C03-D08,1,221.81,BRL
B003552,C03,2026-07,Tabnine,T07,,CC-C03-D09,1,221.68,BRL
B003553,C03,2026-07,Tabnine,T07,,CC-C03-D10,1,210.07,BRL
B003554,C03,2025-08,GitHub / Microsoft,T05,,CC-C03-D01,3,393.99,BRL
B003555,C03,2025-08,GitHub / Microsoft,T05,,CC-C03-D04,1,127.62,BRL
B003556,C03,2025-08,GitHub / Microsoft,T05,,CC-C03-D06,1,130.34,BRL
B003557,C03,2025-08,GitHub / Microsoft,T05,,CC-C03-D08,1,126.34,BRL
B003558,C03,2025-09,GitHub / Microsoft,T05,,CC-C03-D01,5,644.55,BRL
B003559,C03,2025-09,GitHub / Microsoft,T05,,CC-C03-D04,2,262.54,BRL
B003560,C03,2025-09,GitHub / Microsoft,T05,,CC-C03-D06,1,130.04,BRL
B003561,C03,2025-09,GitHub / Microsoft,T05,,CC-C03-D08,4,515.96,BRL
B003562,C03,2025-09,GitHub / Microsoft,T05,,CC-C03-D09,2,253.5,BRL
B003563,C03,2025-09,GitHub / Microsoft,T05,,CC-C03-D10,1,129.33,BRL
B003564,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D01,5,656.87,BRL
B003565,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D02,1,129.57,BRL
B003566,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D04,2,262.45,BRL
B003567,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D06,1,126.1,BRL
B003568,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D08,4,532.16,BRL
B003569,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D09,2,254.78,BRL
B003570,C03,2025-10,GitHub / Microsoft,T05,,CC-C03-D10,1,130.35,BRL
B003571,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D01,5,636.31,BRL
B003572,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D02,1,131.1,BRL
B003573,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D04,2,268.65,BRL
B003574,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D06,1,132.88,BRL
B003575,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D08,4,531.79,BRL
B003576,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D09,2,254.4,BRL
B003577,C03,2025-11,GitHub / Microsoft,T05,,CC-C03-D10,1,129.91,BRL
B003578,C03,2025-12,GitHub / Microsoft,T05,,CC-C03-D01,5,651.9,BRL
B003579,C03,2025-12,GitHub / Microsoft,T05,,CC-C03-D02,1,128.64,BRL
B003580,C03,2025-12,GitHub / Microsoft,T05,,CC-C03-D04,2,264.28,BRL
B003581,C03,2025-12,GitHub / Microsoft,T05,,CC-C03-D06,1,129.94,BRL
