deployment_id,project_id,timestamp,environment,status
DEP-C01-P03-000669,C01-P03,2026-01-03 08:10:19,Dev,Sucesso
DEP-C01-P03-000670,C01-P03,2026-01-24 21:24:14,Staging,Sucesso
DEP-C01-P03-000671,C01-P03,2026-02-12 18:17:31,Producao,Sucesso
DEP-C01-P03-000672,C01-P03,2026-02-20 11:42:22,Dev,Sucesso
DEP-C01-P03-000673,C01-P03,2026-02-13 10:46:05,Dev,Sucesso
DEP-C01-P03-000674,C01-P03,2026-02-04 07:33:38,Dev,Sucesso
DEP-C01-P03-000675,C01-P03,2026-02-05 16:13:59,Dev,Sucesso
DEP-C01-P03-000676,C01-P03,2026-02-21 07:25:53,Dev,Sucesso
DEP-C01-P03-000677,C01-P03,2026-02-26 13:19:52,Dev,Sucesso
DEP-C01-P03-000678,C01-P03,2026-02-10 14:16:22,Staging,Sucesso
DEP-C01-P03-000679,C01-P03,2026-02-27 17:25:05,Staging,Sucesso
DEP-C01-P03-000680,C01-P03,2026-02-10 07:57:27,Staging,Sucesso
DEP-C01-P03-000681,C01-P03,2026-02-26 19:36:48,Dev,Revertido
DEP-C01-P03-000682,C01-P03,2026-02-04 07:16:01,Producao,Sucesso
DEP-C01-P03-000683,C01-P03,2026-02-12 10:42:56,Staging,Sucesso
DEP-C01-P03-000684,C01-P03,2026-02-21 21:58:10,Dev,Sucesso
DEP-C01-P03-000685,C01-P03,2026-02-06 09:56:30,Staging,Sucesso
DEP-C01-P03-000686,C01-P03,2026-03-12 11:08:16,Dev,Sucesso
DEP-C01-P03-000687,C01-P03,2026-03-24 15:47:46,Dev,Sucesso
DEP-C01-P03-000688,C01-P03,2026-03-23 07:47:42,Dev,Sucesso
DEP-C01-P03-000689,C01-P03,2026-03-08 20:46:40,Staging,Sucesso
DEP-C01-P03-000690,C01-P03,2026-03-10 10:36:43,Staging,Sucesso
DEP-C01-P03-000691,C01-P03,2026-03-17 07:41:40,Staging,Sucesso
DEP-C01-P03-000692,C01-P03,2026-03-02 15:28:19,Dev,Sucesso
DEP-C01-P03-000693,C01-P03,2026-03-31 16:06:26,Producao,Sucesso
DEP-C01-P03-000694,C01-P03,2026-03-02 08:07:45,Dev,Sucesso
DEP-C01-P03-000695,C01-P03,2026-03-06 17:10:38,Staging,Sucesso
DEP-C01-P03-000696,C01-P03,2026-03-12 17:19:56,Staging,Sucesso
DEP-C01-P03-000697,C01-P03,2026-03-16 21:04:57,Dev,Sucesso
DEP-C01-P03-000698,C01-P03,2026-03-13 17:13:33,Dev,Sucesso
DEP-C01-P03-000699,C01-P03,2026-03-11 08:09:16,Staging,Sucesso
DEP-C01-P03-000700,C01-P03,2026-03-22 15:17:00,Dev,Sucesso
DEP-C01-P03-000701,C01-P03,2026-03-08 11:00:28,Dev,Sucesso
DEP-C01-P03-000702,C01-P03,2026-03-12 21:15:40,Dev,Sucesso
DEP-C01-P03-000703,C01-P03,2026-03-27 07:46:22,Staging,Sucesso
DEP-C01-P03-000704,C01-P03,2026-03-03 20:57:06,Dev,Sucesso
DEP-C01-P03-000705,C01-P03,2026-04-30 19:30:37,Dev,Sucesso
DEP-C01-P03-000706,C01-P03,2026-04-17 14:11:48,Staging,Falha
DEP-C01-P03-000707,C01-P03,2026-04-11 16:16:40,Producao,Sucesso
DEP-C01-P03-000708,C01-P03,2026-04-09 17:00:13,Dev,Sucesso
DEP-C01-P03-000709,C01-P03,2026-04-16 20:07:08,Dev,Sucesso
DEP-C01-P03-000710,C01-P03,2026-04-17 15:41:54,Producao,Sucesso
DEP-C01-P03-000711,C01-P03,2026-04-29 12:52:17,Staging,Falha
DEP-C01-P03-000712,C01-P03,2026-04-05 16:12:41,Dev,Sucesso
DEP-C01-P03-000713,C01-P03,2026-04-28 07:42:42,Producao,Sucesso
DEP-C01-P03-000714,C01-P03,2026-04-24 18:35:39,Producao,Sucesso
DEP-C01-P03-000715,C01-P03,2026-04-18 09:34:55,Dev,Falha
DEP-C01-P03-000716,C01-P03,2026-04-06 18:43:45,Dev,Sucesso
DEP-C01-P03-000717,C01-P03,2026-04-27 17:13:43,Dev,Sucesso
DEP-C01-P03-000718,C01-P03,2026-04-30 20:02:12,Staging,Sucesso
DEP-C01-P03-000719,C01-P03,2026-04-20 16:26:25,Producao,Falha
DEP-C01-P03-000720,C01-P03,2026-04-18 09:16:41,Dev,Sucesso
DEP-C01-P03-000721,C01-P03,2026-04-07 08:54:31,Staging,Sucesso
DEP-C01-P03-000722,C01-P03,2026-05-02 20:52:01,Dev,Sucesso
DEP-C01-P03-000723,C01-P03,2026-05-29 11:49:45,Staging,Sucesso
DEP-C01-P03-000724,C01-P03,2026-05-27 08:10:13,Dev,Sucesso
DEP-C01-P03-000725,C01-P03,2026-05-15 19:54:04,Dev,Revertido
DEP-C01-P03-000726,C01-P03,2026-05-28 12:10:52,Staging,Falha
DEP-C01-P03-000727,C01-P03,2026-05-16 18:33:50,Producao,Revertido
DEP-C01-P03-000728,C01-P03,2026-05-03 07:04:01,Dev,Sucesso
DEP-C01-P03-000729,C01-P03,2026-05-04 07:56:12,Staging,Sucesso
DEP-C01-P03-000730,C01-P03,2026-05-21 16:43:24,Dev,Sucesso
DEP-C01-P03-000731,C01-P03,2026-05-05 20:34:56,Dev,Sucesso
DEP-C01-P03-000732,C01-P03,2026-05-08 19:29:03,Dev,Sucesso
DEP-C01-P03-000733,C01-P03,2026-05-20 14:30:10,Dev,Sucesso
DEP-C01-P03-000734,C01-P03,2026-05-22 10:59:54,Dev,Sucesso
DEP-C01-P03-000735,C01-P03,2026-05-02 19:15:16,Dev,Sucesso
DEP-C01-P03-000736,C01-P03,2026-05-07 09:15:18,Staging,Sucesso
DEP-C01-P03-000737,C01-P03,2026-05-17 09:30:24,Dev,Falha
DEP-C01-P03-000738,C01-P03,2026-05-25 17:23:30,Staging,Sucesso
DEP-C01-P03-000739,C01-P03,2026-05-13 09:56:34,Dev,Sucesso
DEP-C01-P03-000740,C01-P03,2026-05-15 14:59:16,Producao,Sucesso
DEP-C01-P03-000741,C01-P03,2026-05-08 08:45:33,Dev,Sucesso
DEP-C01-P03-000742,C01-P03,2026-06-26 18:04:38,Dev,Sucesso
DEP-C01-P03-000743,C01-P03,2026-06-25 19:06:51,Dev,Sucesso
DEP-C01-P03-000744,C01-P03,2026-06-13 15:29:03,Dev,Sucesso
DEP-C01-P03-000745,C01-P03,2026-06-18 15:55:12,Dev,Sucesso
DEP-C01-P03-000746,C01-P03,2026-06-28 11:44:23,Dev,Revertido
DEP-C01-P03-000747,C01-P03,2026-06-29 09:23:27,Dev,Sucesso
DEP-C01-P03-000748,C01-P03,2026-06-04 08:13:22,Dev,Sucesso
DEP-C01-P03-000749,C01-P03,2026-06-10 07:44:36,Producao,Sucesso
DEP-C01-P03-000750,C01-P03,2026-06-14 18:10:57,Staging,Sucesso
DEP-C01-P03-000751,C01-P03,2026-06-29 07:46:34,Dev,Sucesso
DEP-C01-P03-000752,C01-P03,2026-06-25 12:20:24,Staging,Sucesso
DEP-C01-P03-000753,C01-P03,2026-06-03 08:24:41,Producao,Sucesso
DEP-C01-P03-000754,C01-P03,2026-06-24 12:31:25,Staging,Sucesso
DEP-C01-P03-000755,C01-P03,2026-06-07 21:05:11,Dev,Falha
DEP-C01-P03-000756,C01-P03,2026-06-06 15:37:53,Producao,Sucesso
DEP-C01-P03-000757,C01-P03,2026-06-01 13:17:42,Dev,Revertido
DEP-C01-P03-000758,C01-P03,2026-06-11 12:44:16,Dev,Falha
DEP-C01-P03-000759,C01-P03,2026-06-06 21:16:54,Dev,Sucesso
DEP-C01-P03-000760,C01-P03,2026-06-19 21:00:01,Staging,Sucesso
DEP-C01-P03-000761,C01-P03,2026-06-03 09:08:59,Producao,Sucesso
DEP-C01-P03-000762,C01-P03,2026-06-29 13:43:38,Dev,Sucesso
DEP-C01-P03-000763,C01-P03,2026-06-19 12:42:02,Dev,Sucesso
DEP-C01-P03-000764,C01-P03,2026-06-15 19:45:29,Staging,Sucesso
DEP-C01-P03-000765,C01-P03,2026-07-31 07:49:40,Dev,Sucesso
DEP-C01-P03-000766,C01-P03,2026-07-13 09:36:52,Staging,Sucesso
DEP-C01-P03-000767,C01-P03,2026-07-03 19:50:25,Dev,Sucesso
DEP-C01-P03-000768,C01-P03,2026-07-05 14:33:24,Staging,Sucesso
DEP-C01-P03-000769,C01-P03,2026-07-27 20:49:36,Dev,Sucesso
DEP-C01-P03-000770,C01-P03,2026-07-05 13:49:38,Dev,Falha
DEP-C01-P03-000771,C01-P03,2026-07-13 15:35:53,Staging,Falha
DEP-C01-P03-000772,C01-P03,2026-07-04 16:24:13,Dev,Sucesso
DEP-C01-P03-000773,C01-P03,2026-07-15 08:44:49,Producao,Sucesso
DEP-C01-P03-000774,C01-P03,2026-07-20 18:29:40,Staging,Sucesso
DEP-C01-P03-000775,C01-P03,2026-07-13 19:29:31,Staging,Sucesso
DEP-C01-P03-000776,C01-P03,2026-07-13 13:19:33,Staging,Sucesso
DEP-C01-P03-000777,C01-P03,2026-07-03 14:34:39,Producao,Sucesso
DEP-C01-P04-000778,C01-P04,2025-08-04 19:15:30,Staging,Sucesso
DEP-C01-P04-000779,C01-P04,2025-08-11 09:51:21,Staging,Sucesso
DEP-C01-P04-000780,C01-P04,2025-08-20 13:26:00,Dev,Falha
DEP-C01-P04-000781,C01-P04,2025-08-28 10:27:10,Producao,Sucesso
DEP-C01-P04-000782,C01-P04,2025-08-22 18:40:11,Dev,Sucesso
DEP-C01-P04-000783,C01-P04,2025-08-03 19:19:52,Dev,Falha
DEP-C01-P04-000784,C01-P04,2025-08-15 17:06:10,Dev,Falha
DEP-C01-P04-000785,C01-P04,2025-08-20 15:56:27,Dev,Sucesso
DEP-C01-P04-000786,C01-P04,2025-08-18 13:19:45,Dev,Sucesso
DEP-C01-P04-000787,C01-P04,2025-08-08 20:13:15,Producao,Sucesso
DEP-C01-P04-000788,C01-P04,2025-08-29 07:13:36,Producao,Sucesso
DEP-C01-P04-000789,C01-P04,2025-08-03 18:40:09,Dev,Sucesso
DEP-C01-P04-000790,C01-P04,2025-08-16 16:48:18,Dev,Sucesso
DEP-C01-P04-000791,C01-P04,2025-08-20 21:00:15,Producao,Sucesso
DEP-C01-P04-000792,C01-P04,2025-08-18 17:08:07,Staging,Sucesso
DEP-C01-P04-000793,C01-P04,2025-08-23 17:21:04,Dev,Sucesso
DEP-C01-P04-000794,C01-P04,2025-08-17 08:00:38,Dev,Sucesso
DEP-C01-P04-000795,C01-P04,2025-08-13 16:44:35,Dev,Sucesso
DEP-C01-P04-000796,C01-P04,2025-08-22 18:09:18,Dev,Sucesso
DEP-C01-P04-000797,C01-P04,2025-08-19 18:16:44,Dev,Falha
DEP-C01-P04-000798,C01-P04,2025-08-12 18:26:21,Dev,Sucesso
DEP-C01-P04-000799,C01-P04,2025-08-21 09:12:01,Dev,Falha
DEP-C01-P04-000800,C01-P04,2025-08-23 08:20:13,Dev,Sucesso
DEP-C01-P04-000801,C01-P04,2025-08-01 13:07:52,Dev,Sucesso
DEP-C01-P04-000802,C01-P04,2025-08-10 13:01:07,Producao,Sucesso
DEP-C01-P04-000803,C01-P04,2025-11-29 16:06:24,Staging,Sucesso
DEP-C01-P04-000804,C01-P04,2025-11-28 16:07:10,Dev,Sucesso
DEP-C01-P04-000805,C01-P04,2025-11-16 12:43:34,Staging,Sucesso
DEP-C01-P04-000806,C01-P04,2025-11-07 19:39:22,Dev,Sucesso
DEP-C01-P04-000807,C01-P04,2025-11-24 16:30:07,Producao,Sucesso
DEP-C01-P04-000808,C01-P04,2025-11-04 13:01:19,Staging,Sucesso
DEP-C01-P04-000809,C01-P04,2025-11-13 20:02:43,Staging,Sucesso
DEP-C01-P04-000810,C01-P04,2025-11-14 10:42:25,Dev,Sucesso
DEP-C01-P04-000811,C01-P04,2025-11-22 17:56:55,Dev,Revertido
DEP-C01-P04-000812,C01-P04,2025-11-20 14:54:47,Dev,Sucesso
DEP-C01-P04-000813,C01-P04,2025-11-19 07:18:21,Staging,Sucesso
DEP-C01-P04-000814,C01-P04,2025-11-29 19:22:41,Dev,Revertido
DEP-C01-P04-000815,C01-P04,2025-11-29 13:45:31,Dev,Sucesso
DEP-C01-P04-000816,C01-P04,2025-11-14 14:02:43,Dev,Sucesso
DEP-C01-P04-000817,C01-P04,2025-11-11 15:02:29,Dev,Revertido
DEP-C01-P04-000818,C01-P04,2025-11-28 21:11:13,Dev,Sucesso
DEP-C01-P04-000819,C01-P04,2025-11-01 18:02:57,Dev,Sucesso
DEP-C01-P04-000820,C01-P04,2025-11-30 15:13:21,Dev,Sucesso
DEP-C01-P04-000821,C01-P04,2025-11-16 07:39:35,Dev,Sucesso
DEP-C01-P04-000822,C01-P04,2025-11-15 21:07:42,Producao,Sucesso
DEP-C01-P04-000823,C01-P04,2025-11-24 15:29:44,Dev,Sucesso
DEP-C01-P04-000824,C01-P04,2025-11-19 09:01:58,Dev,Sucesso
DEP-C01-P04-000825,C01-P04,2025-11-15 16:39:38,Staging,Falha
DEP-C01-P04-000826,C01-P04,2025-11-21 10:41:23,Dev,Sucesso
DEP-C01-P04-000827,C01-P04,2025-12-03 07:33:10,Dev,Sucesso
DEP-C01-P04-000828,C01-P04,2025-12-18 15:15:24,Staging,Sucesso
DEP-C01-P04-000829,C01-P04,2025-12-28 07:15:48,Producao,Falha
DEP-C01-P04-000830,C01-P04,2025-12-27 16:59:53,Staging,Sucesso
DEP-C01-P04-000831,C01-P04,2025-12-01 19:00:49,Dev,Sucesso
DEP-C01-P04-000832,C01-P04,2025-12-06 19:12:06,Dev,Sucesso
DEP-C01-P04-000833,C01-P04,2025-12-06 15:34:23,Dev,Sucesso
DEP-C01-P04-000834,C01-P04,2025-12-14 11:04:09,Dev,Sucesso
DEP-C01-P04-000835,C01-P04,2025-12-12 14:23:02,Staging,Sucesso
DEP-C01-P04-000836,C01-P04,2025-12-08 17:38:36,Dev,Sucesso
DEP-C01-P04-000837,C01-P04,2025-12-18 15:57:05,Staging,Sucesso
DEP-C01-P04-000838,C01-P04,2025-12-27 10:20:10,Dev,Sucesso
DEP-C01-P04-000839,C01-P04,2025-12-06 14:42:34,Dev,Sucesso
DEP-C01-P04-000840,C01-P04,2025-12-24 15:26:42,Dev,Sucesso
DEP-C01-P04-000841,C01-P04,2025-12-24 12:58:25,Dev,Sucesso
DEP-C01-P04-000842,C01-P04,2025-12-18 20:03:26,Dev,Sucesso
DEP-C01-P04-000843,C01-P04,2026-01-24 10:28:50,Dev,Sucesso
DEP-C01-P04-000844,C01-P04,2026-01-06 13:40:57,Dev,Sucesso
DEP-C01-P04-000845,C01-P04,2026-01-12 12:19:02,Dev,Sucesso
DEP-C01-P04-000846,C01-P04,2026-01-20 21:04:50,Producao,Revertido
DEP-C01-P04-000847,C01-P04,2026-01-07 09:38:55,Producao,Sucesso
DEP-C01-P04-000848,C01-P04,2026-01-12 13:12:34,Staging,Sucesso
DEP-C01-P04-000849,C01-P04,2026-01-23 14:46:33,Dev,Sucesso
DEP-C01-P04-000850,C01-P04,2026-01-13 10:06:37,Dev,Sucesso
DEP-C01-P04-000851,C01-P04,2026-01-12 10:27:52,Producao,Sucesso
DEP-C01-P04-000852,C01-P04,2026-01-02 11:40:58,Dev,Sucesso
DEP-C01-P04-000853,C01-P04,2026-01-21 07:14:42,Staging,Sucesso
DEP-C01-P04-000854,C01-P04,2026-01-05 08:26:58,Dev,Sucesso
DEP-C01-P04-000855,C01-P04,2026-01-24 13:39:39,Dev,Falha
DEP-C01-P04-000856,C01-P04,2026-01-18 17:03:32,Dev,Sucesso
DEP-C01-P04-000857,C01-P04,2026-01-04 09:03:20,Staging,Sucesso
DEP-C01-P04-000858,C01-P04,2026-01-12 16:01:07,Dev,Sucesso
DEP-C01-P04-000859,C01-P04,2026-01-14 16:27:04,Dev,Sucesso
DEP-C01-P04-000860,C01-P04,2026-01-12 20:21:20,Dev,Sucesso
DEP-C01-P04-000861,C01-P04,2026-05-19 12:01:14,Producao,Sucesso
DEP-C01-P04-000862,C01-P04,2026-05-02 12:33:37,Producao,Sucesso
DEP-C01-P04-000863,C01-P04,2026-05-03 07:08:59,Dev,Sucesso
DEP-C01-P04-000864,C01-P04,2026-05-19 11:05:06,Dev,Revertido
DEP-C01-P04-000865,C01-P04,2026-05-26 14:22:26,Staging,Sucesso
DEP-C01-P04-000866,C01-P04,2026-05-25 08:22:25,Staging,Sucesso
DEP-C01-P04-000867,C01-P04,2026-05-28 09:44:17,Dev,Sucesso
DEP-C01-P04-000868,C01-P04,2026-05-22 20:11:00,Dev,Sucesso
DEP-C01-P04-000869,C01-P04,2026-05-01 15:00:03,Staging,Sucesso
DEP-C01-P04-000870,C01-P04,2026-05-15 07:52:28,Dev,Sucesso
DEP-C01-P04-000871,C01-P04,2026-05-22 17:21:17,Dev,Sucesso
DEP-C01-P04-000872,C01-P04,2026-05-01 11:14:13,Staging,Sucesso
DEP-C01-P04-000873,C01-P04,2026-05-06 19:16:10,Dev,Sucesso
DEP-C01-P04-000874,C01-P04,2026-05-03 17:59:00,Staging,Sucesso
DEP-C01-P04-000875,C01-P04,2026-05-18 20:42:32,Dev,Revertido
DEP-C01-P04-000876,C01-P04,2026-05-11 13:48:00,Staging,Sucesso
DEP-C01-P04-000877,C01-P04,2026-05-15 11:07:49,Dev,Sucesso
DEP-C01-P04-000878,C01-P04,2026-05-10 18:59:34,Staging,Sucesso
DEP-C01-P04-000879,C01-P04,2026-05-06 08:24:54,Dev,Sucesso
DEP-C01-P04-000880,C01-P04,2026-05-18 07:32:55,Dev,Sucesso
DEP-C01-P04-000881,C01-P04,2026-05-23 10:14:03,Dev,Revertido
DEP-C01-P04-000882,C01-P04,2026-05-03 07:52:00,Staging,Sucesso
DEP-C01-P04-000883,C01-P04,2026-05-25 13:39:53,Producao,Sucesso
DEP-C01-P04-000884,C01-P04,2026-05-23 15:28:07,Dev,Sucesso
DEP-C01-P04-000885,C01-P04,2026-05-26 20:35:13,Producao,Sucesso
DEP-C01-P04-000886,C01-P04,2026-05-12 08:33:14,Staging,Sucesso
DEP-C01-P04-000887,C01-P04,2026-05-27 09:15:51,Producao,Sucesso
DEP-C01-P04-000888,C01-P04,2026-05-21 08:49:29,Staging,Sucesso
DEP-C01-P04-000889,C01-P04,2026-05-10 07:20:55,Dev,Sucesso
DEP-C01-P04-000890,C01-P04,2026-05-09 18:01:45,Staging,Sucesso
DEP-C01-P04-000891,C01-P04,2026-05-01 21:41:14,Dev,Sucesso
DEP-C01-P04-000892,C01-P04,2026-05-11 11:04:19,Producao,Sucesso
DEP-C01-P04-000893,C01-P04,2026-07-31 07:03:21,Staging,Sucesso
DEP-C01-P04-000894,C01-P04,2026-07-26 21:40:06,Dev,Sucesso
DEP-C01-P04-000895,C01-P04,2026-07-23 11:23:43,Producao,Sucesso
DEP-C01-P04-000896,C01-P04,2026-07-19 19:49:34,Producao,Sucesso
DEP-C01-P04-000897,C01-P04,2026-07-14 13:13:44,Dev,Sucesso
DEP-C01-P04-000898,C01-P04,2026-07-26 13:43:37,Dev,Sucesso
DEP-C01-P04-000899,C01-P04,2026-07-14 16:43:14,Dev,Sucesso
DEP-C01-P04-000900,C01-P04,2026-07-18 08:25:22,Staging,Sucesso
DEP-C01-P04-000901,C01-P04,2026-07-19 16:53:24,Producao,Sucesso
DEP-C01-P04-000902,C01-P04,2026-07-11 10:55:51,Staging,Sucesso
DEP-C01-P04-000903,C01-P04,2026-07-28 20:17:36,Producao,Sucesso
DEP-C01-P04-000904,C01-P04,2026-07-12 08:30:52,Dev,Sucesso
DEP-C01-P04-000905,C01-P04,2026-07-05 14:17:56,Dev,Falha
DEP-C01-P04-000906,C01-P04,2026-07-23 07:59:32,Producao,Sucesso
DEP-C01-P04-000907,C01-P04,2026-07-06 07:02:10,Dev,Sucesso
DEP-C01-P04-000908,C01-P04,2026-07-26 14:03:13,Dev,Sucesso
DEP-C01-P04-000909,C01-P04,2026-07-24 20:57:11,Producao,Sucesso
DEP-C01-P04-000910,C01-P04,2026-07-19 12:46:51,Dev,Sucesso
DEP-C01-P04-000911,C01-P04,2026-07-15 18:58:34,Staging,Sucesso
DEP-C01-P04-000912,C01-P04,2026-07-24 14:38:38,Dev,Sucesso
DEP-C01-P04-000913,C01-P04,2026-07-14 21:40:37,Producao,Sucesso
DEP-C01-P04-000914,C01-P04,2026-07-21 09:50:28,Dev,Sucesso
DEP-C01-P04-000915,C01-P04,2026-07-23 18:28:22,Staging,Sucesso
DEP-C01-P04-000916,C01-P04,2026-07-15 09:14:46,Producao,Sucesso
DEP-C01-P05-000917,C01-P05,2025-06-25 21:52:49,Dev,Sucesso
DEP-C01-P05-000918,C01-P05,2025-06-05 14:02:44,Producao,Falha
DEP-C01-P05-000919,C01-P05,2025-06-06 17:33:25,Dev,Sucesso
DEP-C01-P05-000920,C01-P05,2025-06-16 20:37:24,Staging,Sucesso
DEP-C01-P05-000921,C01-P05,2025-06-15 17:21:48,Staging,Sucesso
DEP-C01-P05-000922,C01-P05,2025-06-06 20:41:23,Dev,Sucesso
DEP-C01-P05-000923,C01-P05,2025-06-08 12:01:01,Dev,Sucesso
DEP-C01-P05-000924,C01-P05,2025-06-05 20:43:45,Staging,Sucesso
DEP-C01-P05-000925,C01-P05,2025-06-20 11:46:53,Staging,Sucesso
DEP-C01-P05-000926,C01-P05,2025-06-02 21:03:45,Producao,Sucesso
DEP-C01-P05-000927,C01-P05,2025-06-15 07:06:50,Dev,Sucesso
DEP-C01-P05-000928,C01-P05,2025-06-11 07:17:28,Dev,Sucesso
DEP-C01-P05-000929,C01-P05,2025-06-22 21:22:56,Producao,Sucesso
DEP-C01-P05-000930,C01-P05,2025-06-21 08:20:39,Staging,Sucesso
DEP-C01-P05-000931,C01-P05,2025-06-21 07:50:02,Producao,Falha
DEP-C01-P05-000932,C01-P05,2025-06-05 08:36:34,Producao,Falha
DEP-C01-P05-000933,C01-P05,2025-06-16 11:03:28,Producao,Sucesso
DEP-C01-P05-000934,C01-P05,2025-06-20 08:12:55,Staging,Sucesso
DEP-C01-P05-000935,C01-P05,2025-06-19 16:29:16,Producao,Sucesso
DEP-C01-P05-000936,C01-P05,2025-06-30 14:15:50,Producao,Sucesso
DEP-C01-P05-000937,C01-P05,2025-06-01 18:02:24,Dev,Sucesso
DEP-C01-P05-000938,C01-P05,2025-06-09 20:08:52,Staging,Sucesso
DEP-C01-P05-000939,C01-P05,2025-07-15 08:34:02,Dev,Sucesso
DEP-C01-P05-000940,C01-P05,2025-07-25 21:48:14,Dev,Falha
DEP-C01-P05-000941,C01-P05,2025-07-01 17:51:45,Dev,Sucesso
DEP-C01-P05-000942,C01-P05,2025-07-19 16:51:28,Producao,Sucesso
DEP-C01-P05-000943,C01-P05,2025-07-23 19:32:26,Dev,Sucesso
DEP-C01-P05-000944,C01-P05,2025-07-23 21:10:36,Producao,Sucesso
DEP-C01-P05-000945,C01-P05,2025-07-15 19:11:18,Staging,Sucesso
DEP-C01-P05-000946,C01-P05,2025-07-17 16:38:29,Dev,Sucesso
DEP-C01-P05-000947,C01-P05,2025-07-04 14:56:56,Staging,Sucesso
DEP-C01-P05-000948,C01-P05,2025-07-14 14:09:12,Dev,Sucesso
DEP-C01-P05-000949,C01-P05,2025-07-22 11:00:02,Producao,Sucesso
DEP-C01-P05-000950,C01-P05,2025-07-16 18:56:22,Dev,Sucesso
DEP-C01-P05-000951,C01-P05,2025-07-03 19:15:18,Staging,Sucesso
DEP-C01-P05-000952,C01-P05,2025-07-14 10:15:17,Producao,Sucesso
DEP-C01-P05-000953,C01-P05,2025-07-28 19:43:58,Dev,Sucesso
DEP-C01-P05-000954,C01-P05,2025-07-05 09:21:54,Dev,Sucesso
DEP-C01-P05-000955,C01-P05,2025-07-16 09:31:31,Staging,Sucesso
DEP-C01-P05-000956,C01-P05,2025-07-06 15:02:20,Dev,Revertido
DEP-C01-P05-000957,C01-P05,2025-07-03 18:48:20,Staging,Sucesso
DEP-C01-P05-000958,C01-P05,2025-08-27 18:55:03,Dev,Sucesso
DEP-C01-P05-000959,C01-P05,2025-08-11 08:29:25,Producao,Sucesso
DEP-C01-P05-000960,C01-P05,2025-08-05 14:26:22,Staging,Sucesso
DEP-C01-P05-000961,C01-P05,2025-08-16 17:46:21,Dev,Sucesso
DEP-C01-P05-000962,C01-P05,2025-08-02 21:18:02,Producao,Sucesso
DEP-C01-P05-000963,C01-P05,2025-08-07 12:06:37,Dev,Sucesso
DEP-C01-P05-000964,C01-P05,2025-08-28 11:38:31,Dev,Falha
DEP-C01-P05-000965,C01-P05,2025-08-22 17:39:44,Dev,Sucesso
DEP-C01-P05-000966,C01-P05,2025-08-01 08:14:58,Staging,Sucesso
DEP-C01-P05-000967,C01-P05,2025-08-23 19:17:46,Staging,Sucesso
DEP-C01-P05-000968,C01-P05,2025-08-17 08:55:55,Staging,Sucesso
DEP-C01-P05-000969,C01-P05,2025-08-14 16:53:36,Dev,Sucesso
DEP-C01-P05-000970,C01-P05,2025-08-05 18:51:52,Staging,Sucesso
DEP-C01-P05-000971,C01-P05,2025-08-26 14:04:34,Dev,Sucesso
DEP-C01-P05-000972,C01-P05,2025-08-22 15:14:27,Producao,Sucesso
DEP-C01-P05-000973,C01-P05,2025-09-11 17:18:44,Dev,Sucesso
DEP-C01-P05-000974,C01-P05,2025-09-04 10:39:30,Dev,Sucesso
DEP-C01-P05-000975,C01-P05,2025-09-16 19:49:11,Dev,Sucesso
DEP-C01-P05-000976,C01-P05,2025-09-14 13:58:47,Dev,Sucesso
DEP-C01-P05-000977,C01-P05,2025-09-08 08:45:52,Dev,Sucesso
DEP-C01-P05-000978,C01-P05,2025-09-30 12:09:22,Dev,Sucesso
DEP-C01-P05-000979,C01-P05,2025-09-13 16:38:41,Dev,Sucesso
DEP-C01-P05-000980,C01-P05,2025-09-23 20:17:48,Staging,Sucesso
DEP-C01-P05-000981,C01-P05,2025-09-25 18:22:45,Staging,Sucesso
DEP-C01-P05-000982,C01-P05,2025-09-12 14:59:06,Dev,Sucesso
DEP-C01-P05-000983,C01-P05,2025-09-29 21:45:27,Dev,Sucesso
DEP-C01-P05-000984,C01-P05,2025-09-05 09:28:08,Dev,Sucesso
DEP-C01-P05-000985,C01-P05,2025-09-06 17:51:01,Dev,Sucesso
DEP-C01-P05-000986,C01-P05,2025-09-07 13:59:24,Dev,Sucesso
DEP-C01-P05-000987,C01-P05,2025-10-24 16:08:48,Dev,Sucesso
DEP-C01-P05-000988,C01-P05,2025-10-11 16:13:05,Staging,Falha
DEP-C01-P05-000989,C01-P05,2025-10-23 08:53:31,Producao,Sucesso
DEP-C01-P05-000990,C01-P05,2025-10-06 08:41:32,Producao,Sucesso
DEP-C01-P05-000991,C01-P05,2025-10-15 14:30:39,Staging,Falha
DEP-C01-P05-000992,C01-P05,2025-10-19 17:27:08,Staging,Sucesso
DEP-C01-P05-000993,C01-P05,2025-10-25 20:52:44,Dev,Revertido
DEP-C01-P05-000994,C01-P05,2025-10-05 15:33:55,Dev,Sucesso
DEP-C01-P05-000995,C01-P05,2025-10-09 17:20:59,Staging,Sucesso
DEP-C01-P05-000996,C01-P05,2025-10-23 21:10:39,Dev,Sucesso
DEP-C01-P05-000997,C01-P05,2025-10-11 07:27:16,Dev,Sucesso
DEP-C01-P05-000998,C01-P05,2025-10-27 08:09:01,Dev,Sucesso
DEP-C01-P05-000999,C01-P05,2025-10-19 21:20:42,Staging,Sucesso
DEP-C01-P05-001000,C01-P05,2025-10-30 07:14:36,Staging,Sucesso
DEP-C01-P05-001001,C01-P05,2025-11-03 07:46:16,Dev,Revertido
DEP-C01-P05-001002,C01-P05,2025-11-20 13:53:15,Staging,Sucesso
