billing_id,company_id,billing_month,provider,ai_tool_id,model_id,cost_center,usage_quantity,total_cost,currency
B003716,C03,2026-06,Microsoft,T08,,CC-C03-D06,2,391.46,BRL
B003717,C03,2026-06,Microsoft,T08,,CC-C03-D08,2,385.62,BRL
B003718,C03,2026-06,Microsoft,T08,,CC-C03-D09,2,382.72,BRL
B003719,C03,2026-07,Microsoft,T08,,CC-C03-D01,7,1360.4,BRL
B003720,C03,2026-07,Microsoft,T08,,CC-C03-D02,2,391.89,BRL
B003721,C03,2026-07,Microsoft,T08,,CC-C03-D03,1,194.2,BRL
B003722,C03,2026-07,Microsoft,T08,,CC-C03-D04,4,796.53,BRL
B003723,C03,2026-07,Microsoft,T08,,CC-C03-D05,2,389.94,BRL
B003724,C03,2026-07,Microsoft,T08,,CC-C03-D06,2,400.19,BRL
B003725,C03,2026-07,Microsoft,T08,,CC-C03-D08,2,399.74,BRL
B003726,C03,2026-07,Microsoft,T08,,CC-C03-D09,2,397.8,BRL
B003727,C04,2025-06,Notion Labs,T09,,CC-C04-D01,5,849.53,BRL
B003728,C04,2025-06,Notion Labs,T09,,CC-C04-D02,1,168.34,BRL
B003729,C04,2025-06,Notion Labs,T09,,CC-C04-D03,1,169.34,BRL
B003730,C04,2025-06,Notion Labs,T09,,CC-C04-D04,2,351.96,BRL
B003731,C04,2025-06,Notion Labs,T09,,CC-C04-D08,2,336.38,BRL
B003732,C04,2025-06,Notion Labs,T09,,CC-C04-D09,1,174.3,BRL
B003733,C04,2025-06,Notion Labs,T09,,CC-C04-D10,1,168.35,BRL
B003734,C04,2025-08,Notion Labs,T09,,CC-C04-D01,6,1067.31,BRL
B003735,C04,2025-08,Notion Labs,T09,,CC-C04-D02,1,170.89,BRL
B003736,C04,2025-08,Notion Labs,T09,,CC-C04-D03,3,526.97,BRL
B003737,C04,2025-08,Notion Labs,T09,,CC-C04-D04,3,511.55,BRL
B003738,C04,2025-08,Notion Labs,T09,,CC-C04-D06,5,887.05,BRL
B003739,C04,2025-08,Notion Labs,T09,,CC-C04-D07,2,357.23,BRL
B003740,C04,2025-08,Notion Labs,T09,,CC-C04-D08,4,703.37,BRL
B003741,C04,2025-08,Notion Labs,T09,,CC-C04-D09,1,176.51,BRL
B003742,C04,2025-08,Notion Labs,T09,,CC-C04-D10,5,874.45,BRL
B003743,C04,2025-08,Notion Labs,T09,,CC-C04-D11,1,172.2,BRL
B003744,C04,2025-09,Notion Labs,T09,,CC-C04-D01,6,1048.91,BRL
B003745,C04,2025-09,Notion Labs,T09,,CC-C04-D02,1,176.77,BRL
B003746,C04,2025-09,Notion Labs,T09,,CC-C04-D03,3,508.9,BRL
B003747,C04,2025-09,Notion Labs,T09,,CC-C04-D04,3,517.24,BRL
B003748,C04,2025-09,Notion Labs,T09,,CC-C04-D06,5,854.78,BRL
B003749,C04,2025-09,Notion Labs,T09,,CC-C04-D07,2,349.09,BRL
B003750,C04,2025-09,Notion Labs,T09,,CC-C04-D08,4,712.84,BRL
B003751,C04,2025-09,Notion Labs,T09,,CC-C04-D09,1,172.2,BRL
B003752,C04,2025-09,Notion Labs,T09,,CC-C04-D10,5,858.27,BRL
B003753,C04,2025-09,Notion Labs,T09,,CC-C04-D11,1,170.07,BRL
B003754,C04,2025-10,Notion Labs,T09,,CC-C04-D01,6,1025.66,BRL
B003755,C04,2025-10,Notion Labs,T09,,CC-C04-D02,1,170.81,BRL
B003756,C04,2025-10,Notion Labs,T09,,CC-C04-D03,3,517.82,BRL
B003757,C04,2025-10,Notion Labs,T09,,CC-C04-D04,3,515.57,BRL
B003758,C04,2025-10,Notion Labs,T09,,CC-C04-D06,5,901.91,BRL
B003759,C04,2025-10,Notion Labs,T09,,CC-C04-D07,2,356.57,BRL
B003760,C04,2025-10,Notion Labs,T09,,CC-C04-D08,4,698.86,BRL
B003761,C04,2025-10,Notion Labs,T09,,CC-C04-D09,1,179.92,BRL
B003762,C04,2025-10,Notion Labs,T09,,CC-C04-D10,5,876.42,BRL
B003763,C04,2025-10,Notion Labs,T09,,CC-C04-D11,1,171.21,BRL
B003764,C04,2025-11,Notion Labs,T09,,CC-C04-D01,6,1025.31,BRL
B003765,C04,2025-11,Notion Labs,T09,,CC-C04-D02,1,179.84,BRL
B003766,C04,2025-11,Notion Labs,T09,,CC-C04-D03,3,517.16,BRL
B003767,C04,2025-11,Notion Labs,T09,,CC-C04-D04,3,542.1,BRL
B003768,C04,2025-11,Notion Labs,T09,,CC-C04-D06,5,863.4,BRL
B003769,C04,2025-11,Notion Labs,T09,,CC-C04-D07,2,352.88,BRL
B003770,C04,2025-11,Notion Labs,T09,,CC-C04-D08,4,682.85,BRL
B003771,C04,2025-11,Notion Labs,T09,,CC-C04-D09,1,171.92,BRL
B003772,C04,2025-11,Notion Labs,T09,,CC-C04-D10,5,854.34,BRL
B003773,C04,2025-11,Notion Labs,T09,,CC-C04-D11,1,175.55,BRL
B003774,C04,2025-12,Notion Labs,T09,,CC-C04-D01,6,1081.35,BRL
B003775,C04,2025-12,Notion Labs,T09,,CC-C04-D02,1,181.34,BRL
B003776,C04,2025-12,Notion Labs,T09,,CC-C04-D03,3,526.78,BRL
B003777,C04,2025-12,Notion Labs,T09,,CC-C04-D04,3,534.09,BRL
B003778,C04,2025-12,Notion Labs,T09,,CC-C04-D06,5,893.87,BRL
B003779,C04,2025-12,Notion Labs,T09,,CC-C04-D07,2,342.77,BRL
B003780,C04,2025-12,Notion Labs,T09,,CC-C04-D08,4,705.3,BRL
B003781,C04,2025-12,Notion Labs,T09,,CC-C04-D09,1,178.67,BRL
B003782,C04,2025-12,Notion Labs,T09,,CC-C04-D10,5,903.6,BRL
B003783,C04,2025-12,Notion Labs,T09,,CC-C04-D11,1,177.18,BRL
B003784,C04,2026-02,Notion Labs,T09,,CC-C04-D01,6,1063.83,BRL
B003785,C04,2026-02,Notion Labs,T09,,CC-C04-D02,1,179.42,BRL
B003786,C04,2026-02,Notion Labs,T09,,CC-C04-D03,3,540.19,BRL
B003787,C04,2026-02,Notion Labs,T09,,CC-C04-D04,3,546.89,BRL
B003788,C04,2026-02,Notion Labs,T09,,CC-C04-D06,5,888.38,BRL
B003789,C04,2026-02,Notion Labs,T09,,CC-C04-D07,2,355.72,BRL
B003790,C04,2026-02,Notion Labs,T09,,CC-C04-D08,4,722.25,BRL
B003791,C04,2026-02,Notion Labs,T09,,CC-C04-D09,1,182.5,BRL
B003792,C04,2026-02,Notion Labs,T09,,CC-C04-D10,5,882.32,BRL
B003793,C04,2026-02,Notion Labs,T09,,CC-C04-D11,1,175.75,BRL
B003794,C04,2026-03,Notion Labs,T09,,CC-C04-D01,6,1057.56,BRL
B003795,C04,2026-03,Notion Labs,T09,,CC-C04-D02,1,182.45,BRL
B003796,C04,2026-03,Notion Labs,T09,,CC-C04-D03,3,548.6,BRL
B003797,C04,2026-03,Notion Labs,T09,,CC-C04-D04,3,532.24,BRL
B003798,C04,2026-03,Notion Labs,T09,,CC-C04-D06,5,880.81,BRL
B003799,C04,2026-03,Notion Labs,T09,,CC-C04-D07,2,360.86,BRL
B003800,C04,2026-03,Notion Labs,T09,,CC-C04-D08,4,693.64,BRL
B003801,C04,2026-03,Notion Labs,T09,,CC-C04-D09,1,177.89,BRL
B003802,C04,2026-03,Notion Labs,T09,,CC-C04-D10,5,895.72,BRL
B003803,C04,2026-03,Notion Labs,T09,,CC-C04-D11,1,178.52,BRL
B003804,C04,2026-04,Notion Labs,T09,,CC-C04-D01,6,1055.31,BRL
B003805,C04,2026-04,Notion Labs,T09,,CC-C04-D02,1,177.97,BRL
B003806,C04,2026-04,Notion Labs,T09,,CC-C04-D03,3,545.1,BRL
B003807,C04,2026-04,Notion Labs,T09,,CC-C04-D04,3,539.09,BRL
B003808,C04,2026-04,Notion Labs,T09,,CC-C04-D06,5,891.44,BRL
B003809,C04,2026-04,Notion Labs,T09,,CC-C04-D07,2,352.59,BRL
B003810,C04,2026-04,Notion Labs,T09,,CC-C04-D08,4,729.3,BRL
B003811,C04,2026-04,Notion Labs,T09,,CC-C04-D09,1,177.04,BRL
B003812,C04,2026-04,Notion Labs,T09,,CC-C04-D10,5,889.33,BRL
B003813,C04,2026-04,Notion Labs,T09,,CC-C04-D11,1,176.05,BRL
B003814,C04,2026-05,Notion Labs,T09,,CC-C04-D01,6,1071.58,BRL
B003815,C04,2026-05,Notion Labs,T09,,CC-C04-D02,1,175.88,BRL
B003816,C04,2026-05,Notion Labs,T09,,CC-C04-D03,3,550.19,BRL
B003817,C04,2026-05,Notion Labs,T09,,CC-C04-D04,3,527.82,BRL
B003818,C04,2026-05,Notion Labs,T09,,CC-C04-D06,5,885.94,BRL
B003819,C04,2026-05,Notion Labs,T09,,CC-C04-D07,2,356.83,BRL
B003820,C04,2026-05,Notion Labs,T09,,CC-C04-D08,4,712.38,BRL
B003821,C04,2026-05,Notion Labs,T09,,CC-C04-D09,1,185.33,BRL
B003822,C04,2026-05,Notion Labs,T09,,CC-C04-D10,5,900.06,BRL
B003823,C04,2026-05,Notion Labs,T09,,CC-C04-D11,1,184.91,BRL
B003824,C04,2026-06,Notion Labs,T09,,CC-C04-D01,6,1079.11,BRL
B003825,C04,2026-06,Notion Labs,T09,,CC-C04-D02,1,185.99,BRL
B003826,C04,2026-06,Notion Labs,T09,,CC-C04-D03,3,554.2,BRL
B003827,C04,2026-06,Notion Labs,T09,,CC-C04-D04,3,526.12,BRL
B003828,C04,2026-06,Notion Labs,T09,,CC-C04-D06,5,917.54,BRL
B003829,C04,2026-06,Notion Labs,T09,,CC-C04-D07,2,361.05,BRL
B003830,C04,2026-06,Notion Labs,T09,,CC-C04-D08,4,719.83,BRL
B003831,C04,2026-06,Notion Labs,T09,,CC-C04-D09,1,180.95,BRL
B003832,C04,2026-06,Notion Labs,T09,,CC-C04-D10,5,918.55,BRL
B003833,C04,2026-06,Notion Labs,T09,,CC-C04-D11,1,179.61,BRL
B003834,C04,2026-07,Notion Labs,T09,,CC-C04-D01,5,887.48,BRL
B003835,C04,2026-07,Notion Labs,T09,,CC-C04-D03,2,368.12,BRL
B003836,C04,2026-07,Notion Labs,T09,,CC-C04-D04,3,542.84,BRL
B003837,C04,2026-07,Notion Labs,T09,,CC-C04-D06,5,924.95,BRL
B003838,C04,2026-07,Notion Labs,T09,,CC-C04-D07,2,355.4,BRL
B003839,C04,2026-07,Notion Labs,T09,,CC-C04-D08,3,528.25,BRL
B003840,C04,2026-07,Notion Labs,T09,,CC-C04-D09,1,185.35,BRL
B003841,C04,2026-07,Notion Labs,T09,,CC-C04-D10,5,904.69,BRL
B003842,C04,2026-07,Notion Labs,T09,,CC-C04-D11,1,176.23,BRL
B003843,C04,2025-06,OpenAI,T01,,CC-C04-D01,4,280.8,BRL
B003844,C04,2025-06,OpenAI,T01,,CC-C04-D02,2,135.45,BRL
B003845,C04,2025-06,OpenAI,T01,,CC-C04-D03,2,143.3,BRL
B003846,C04,2025-06,OpenAI,T01,,CC-C04-D04,1,69.67,BRL
B003847,C04,2025-06,OpenAI,T01,,CC-C04-D05,2,140.11,BRL
B003848,C04,2025-06,OpenAI,T01,,CC-C04-D06,3,203.31,BRL
B003849,C04,2025-06,OpenAI,T01,,CC-C04-D07,1,68.92,BRL
B003850,C04,2025-06,OpenAI,T01,,CC-C04-D08,1,68.85,BRL
B003851,C04,2025-06,OpenAI,T01,,CC-C04-D09,1,70.38,BRL
B003852,C04,2025-06,OpenAI,T01,,CC-C04-D11,1,69.6,BRL
B003853,C04,2025-07,OpenAI,T01,,CC-C04-D01,13,925.15,BRL
B003854,C04,2025-07,OpenAI,T01,,CC-C04-D02,3,205.4,BRL
B003855,C04,2025-07,OpenAI,T01,,CC-C04-D03,3,207.65,BRL
B003856,C04,2025-07,OpenAI,T01,,CC-C04-D04,5,340.42,BRL
B003857,C04,2025-07,OpenAI,T01,,CC-C04-D05,5,339.94,BRL
B003858,C04,2025-07,OpenAI,T01,,CC-C04-D06,6,426.29,BRL
B003859,C04,2025-07,OpenAI,T01,,CC-C04-D07,2,139.83,BRL
B003860,C04,2025-07,OpenAI,T01,,CC-C04-D08,4,273.6,BRL
B003861,C04,2025-07,OpenAI,T01,,CC-C04-D09,4,286.89,BRL
B003862,C04,2025-07,OpenAI,T01,,CC-C04-D10,3,206.92,BRL
B003863,C04,2025-07,OpenAI,T01,,CC-C04-D11,4,281.01,BRL
B003864,C04,2025-08,OpenAI,T01,,CC-C04-D01,14,963.29,BRL
B003865,C04,2025-08,OpenAI,T01,,CC-C04-D02,3,215.14,BRL
B003866,C04,2025-08,OpenAI,T01,,CC-C04-D03,4,286.12,BRL
B003867,C04,2025-08,OpenAI,T01,,CC-C04-D04,5,350.83,BRL
B003868,C04,2025-08,OpenAI,T01,,CC-C04-D05,5,347.24,BRL
B003869,C04,2025-08,OpenAI,T01,,CC-C04-D06,7,492.71,BRL
B003870,C04,2025-08,OpenAI,T01,,CC-C04-D07,2,139.09,BRL
B003871,C04,2025-08,OpenAI,T01,,CC-C04-D08,5,347.44,BRL
B003872,C04,2025-08,OpenAI,T01,,CC-C04-D09,4,274.45,BRL
B003873,C04,2025-08,OpenAI,T01,,CC-C04-D10,3,205.31,BRL
B003874,C04,2025-08,OpenAI,T01,,CC-C04-D11,4,287.12,BRL
B003875,C04,2025-09,OpenAI,T01,,CC-C04-D01,14,960.31,BRL
B003876,C04,2025-09,OpenAI,T01,,CC-C04-D02,3,215.0,BRL
B003877,C04,2025-09,OpenAI,T01,,CC-C04-D03,4,286.14,BRL
B003878,C04,2025-09,OpenAI,T01,,CC-C04-D04,5,349.74,BRL
B003879,C04,2025-09,OpenAI,T01,,CC-C04-D05,5,358.92,BRL
B003880,C04,2025-09,OpenAI,T01,,CC-C04-D06,7,493.94,BRL
B003881,C04,2025-09,OpenAI,T01,,CC-C04-D07,2,144.21,BRL
B003882,C04,2025-09,OpenAI,T01,,CC-C04-D08,5,350.57,BRL
B003883,C04,2025-09,OpenAI,T01,,CC-C04-D09,4,289.37,BRL
B003884,C04,2025-09,OpenAI,T01,,CC-C04-D10,3,209.85,BRL
B003885,C04,2025-09,OpenAI,T01,,CC-C04-D11,4,283.49,BRL
B003886,C04,2025-10,OpenAI,T01,,CC-C04-D01,14,1016.93,BRL
B003887,C04,2025-10,OpenAI,T01,,CC-C04-D02,3,208.21,BRL
B003888,C04,2025-10,OpenAI,T01,,CC-C04-D03,4,288.7,BRL
B003889,C04,2025-10,OpenAI,T01,,CC-C04-D04,5,361.03,BRL
B003890,C04,2025-10,OpenAI,T01,,CC-C04-D05,5,345.9,BRL
B003891,C04,2025-10,OpenAI,T01,,CC-C04-D06,7,491.97,BRL
B003892,C04,2025-10,OpenAI,T01,,CC-C04-D07,2,137.96,BRL
B003893,C04,2025-10,OpenAI,T01,,CC-C04-D08,5,356.73,BRL
B003894,C04,2025-10,OpenAI,T01,,CC-C04-D09,4,282.09,BRL
B003895,C04,2025-10,OpenAI,T01,,CC-C04-D10,3,215.63,BRL
B003896,C04,2025-10,OpenAI,T01,,CC-C04-D11,4,287.52,BRL
B003897,C04,2025-11,OpenAI,T01,,CC-C04-D01,14,1010.86,BRL
B003898,C04,2025-11,OpenAI,T01,,CC-C04-D02,3,210.39,BRL
B003899,C04,2025-11,OpenAI,T01,,CC-C04-D03,4,278.19,BRL
B003900,C04,2025-11,OpenAI,T01,,CC-C04-D04,5,359.78,BRL
B003901,C04,2025-11,OpenAI,T01,,CC-C04-D05,5,363.96,BRL
B003902,C04,2025-11,OpenAI,T01,,CC-C04-D06,7,485.35,BRL
B003903,C04,2025-11,OpenAI,T01,,CC-C04-D07,2,140.67,BRL
B003904,C04,2025-11,OpenAI,T01,,CC-C04-D08,5,350.38,BRL
B003905,C04,2025-11,OpenAI,T01,,CC-C04-D09,4,284.27,BRL
B003906,C04,2025-11,OpenAI,T01,,CC-C04-D10,3,207.29,BRL
B003907,C04,2025-11,OpenAI,T01,,CC-C04-D11,4,277.05,BRL
B003908,C04,2025-12,OpenAI,T01,,CC-C04-D01,14,994.95,BRL
B003909,C04,2025-12,OpenAI,T01,,CC-C04-D02,3,217.22,BRL
B003910,C04,2025-12,OpenAI,T01,,CC-C04-D03,4,290.5,BRL
B003911,C04,2025-12,OpenAI,T01,,CC-C04-D04,5,348.48,BRL
B003912,C04,2025-12,OpenAI,T01,,CC-C04-D05,5,365.56,BRL
B003913,C04,2025-12,OpenAI,T01,,CC-C04-D06,7,485.62,BRL
B003914,C04,2025-12,OpenAI,T01,,CC-C04-D07,2,143.15,BRL
B003915,C04,2025-12,OpenAI,T01,,CC-C04-D08,5,365.32,BRL
B003916,C04,2025-12,OpenAI,T01,,CC-C04-D09,4,279.88,BRL
B003917,C04,2025-12,OpenAI,T01,,CC-C04-D10,3,215.16,BRL
B003918,C04,2025-12,OpenAI,T01,,CC-C04-D11,4,276.85,BRL
B003919,C04,2026-01,OpenAI,T01,,CC-C04-D01,14,1030.51,BRL
B003920,C04,2026-01,OpenAI,T01,,CC-C04-D02,3,214.23,BRL
B003921,C04,2026-01,OpenAI,T01,,CC-C04-D03,4,282.77,BRL
B003922,C04,2026-01,OpenAI,T01,,CC-C04-D04,5,348.75,BRL
B003923,C04,2026-01,OpenAI,T01,,CC-C04-D05,5,355.43,BRL
B003924,C04,2026-01,OpenAI,T01,,CC-C04-D06,7,498.21,BRL
B003925,C04,2026-01,OpenAI,T01,,CC-C04-D07,2,144.61,BRL
B003926,C04,2026-01,OpenAI,T01,,CC-C04-D08,5,368.47,BRL
B003927,C04,2026-01,OpenAI,T01,,CC-C04-D09,4,292.83,BRL
B003928,C04,2026-01,OpenAI,T01,,CC-C04-D10,3,217.89,BRL
B003929,C04,2026-01,OpenAI,T01,,CC-C04-D11,4,284.22,BRL
B003930,C04,2026-02,OpenAI,T01,,CC-C04-D01,14,1014.03,BRL
B003931,C04,2026-02,OpenAI,T01,,CC-C04-D02,3,213.72,BRL
B003932,C04,2026-02,OpenAI,T01,,CC-C04-D03,4,291.82,BRL
B003933,C04,2026-02,OpenAI,T01,,CC-C04-D04,5,349.98,BRL
B003934,C04,2026-02,OpenAI,T01,,CC-C04-D05,5,361.02,BRL
B003935,C04,2026-02,OpenAI,T01,,CC-C04-D06,7,494.94,BRL
B003936,C04,2026-02,OpenAI,T01,,CC-C04-D07,2,140.55,BRL
B003937,C04,2026-02,OpenAI,T01,,CC-C04-D08,5,367.87,BRL
B003938,C04,2026-02,OpenAI,T01,,CC-C04-D09,4,284.36,BRL
B003939,C04,2026-02,OpenAI,T01,,CC-C04-D10,3,209.08,BRL
B003940,C04,2026-02,OpenAI,T01,,CC-C04-D11,4,286.11,BRL
B003941,C04,2026-03,OpenAI,T01,,CC-C04-D01,14,1025.18,BRL
B003942,C04,2026-03,OpenAI,T01,,CC-C04-D02,3,222.14,BRL
B003943,C04,2026-03,OpenAI,T01,,CC-C04-D03,4,295.59,BRL
B003944,C04,2026-03,OpenAI,T01,,CC-C04-D04,5,357.51,BRL
B003945,C04,2026-03,OpenAI,T01,,CC-C04-D05,5,362.19,BRL
B003946,C04,2026-03,OpenAI,T01,,CC-C04-D06,7,491.95,BRL
B003947,C04,2026-03,OpenAI,T01,,CC-C04-D07,2,140.48,BRL
B003948,C04,2026-03,OpenAI,T01,,CC-C04-D08,5,370.55,BRL
B003949,C04,2026-03,OpenAI,T01,,CC-C04-D09,4,296.98,BRL
B003950,C04,2026-03,OpenAI,T01,,CC-C04-D10,3,211.06,BRL
B003951,C04,2026-03,OpenAI,T01,,CC-C04-D11,4,281.86,BRL
B003952,C04,2026-04,OpenAI,T01,,CC-C04-D01,14,1038.17,BRL
B003953,C04,2026-04,OpenAI,T01,,CC-C04-D02,3,220.51,BRL
B003954,C04,2026-04,OpenAI,T01,,CC-C04-D03,4,287.56,BRL
B003955,C04,2026-04,OpenAI,T01,,CC-C04-D04,5,367.36,BRL
B003956,C04,2026-04,OpenAI,T01,,CC-C04-D05,5,358.62,BRL
B003957,C04,2026-04,OpenAI,T01,,CC-C04-D06,7,519.99,BRL
B003958,C04,2026-04,OpenAI,T01,,CC-C04-D07,2,143.19,BRL
B003959,C04,2026-04,OpenAI,T01,,CC-C04-D08,5,355.54,BRL
B003960,C04,2026-04,OpenAI,T01,,CC-C04-D09,4,288.33,BRL
B003961,C04,2026-04,OpenAI,T01,,CC-C04-D10,3,216.16,BRL
B003962,C04,2026-04,OpenAI,T01,,CC-C04-D11,4,282.76,BRL
B003963,C04,2026-05,OpenAI,T01,,CC-C04-D01,14,1011.81,BRL
B003964,C04,2026-05,OpenAI,T01,,CC-C04-D02,3,214.51,BRL
B003965,C04,2026-05,OpenAI,T01,,CC-C04-D03,4,289.75,BRL
B003966,C04,2026-05,OpenAI,T01,,CC-C04-D04,5,356.77,BRL
B003967,C04,2026-05,OpenAI,T01,,CC-C04-D05,5,358.38,BRL
B003968,C04,2026-05,OpenAI,T01,,CC-C04-D06,7,522.84,BRL
B003969,C04,2026-05,OpenAI,T01,,CC-C04-D07,2,141.14,BRL
B003970,C04,2026-05,OpenAI,T01,,CC-C04-D08,5,360.06,BRL
B003971,C04,2026-05,OpenAI,T01,,CC-C04-D09,4,297.57,BRL
B003972,C04,2026-05,OpenAI,T01,,CC-C04-D10,3,221.75,BRL
B003973,C04,2026-05,OpenAI,T01,,CC-C04-D11,4,283.11,BRL
B003974,C04,2026-06,OpenAI,T01,,CC-C04-D01,14,1024.41,BRL
B003975,C04,2026-06,OpenAI,T01,,CC-C04-D02,3,216.28,BRL
B003976,C04,2026-06,OpenAI,T01,,CC-C04-D03,4,292.91,BRL
B003977,C04,2026-06,OpenAI,T01,,CC-C04-D04,5,373.68,BRL
B003978,C04,2026-06,OpenAI,T01,,CC-C04-D05,5,374.33,BRL
B003979,C04,2026-06,OpenAI,T01,,CC-C04-D06,7,517.15,BRL
B003980,C04,2026-06,OpenAI,T01,,CC-C04-D07,2,145.32,BRL
B003981,C04,2026-06,OpenAI,T01,,CC-C04-D08,5,369.01,BRL
B003982,C04,2026-06,OpenAI,T01,,CC-C04-D09,4,289.82,BRL
B003983,C04,2026-06,OpenAI,T01,,CC-C04-D10,3,223.9,BRL
B003984,C04,2026-06,OpenAI,T01,,CC-C04-D11,4,287.04,BRL
B003985,C04,2025-06,Microsoft,T04,,CC-C04-D01,7,437.35,BRL
B003986,C04,2025-06,Microsoft,T04,,CC-C04-D04,1,63.75,BRL
B003987,C04,2025-06,Microsoft,T04,,CC-C04-D05,1,63.14,BRL
B003988,C04,2025-06,Microsoft,T04,,CC-C04-D08,1,65.31,BRL
B003989,C04,2025-06,Microsoft,T04,,CC-C04-D09,2,129.44,BRL
B003990,C04,2025-06,Microsoft,T04,,CC-C04-D10,3,188.51,BRL
B003991,C04,2025-06,Microsoft,T04,,CC-C04-D11,1,62.74,BRL
B003992,C04,2025-07,Microsoft,T04,,CC-C04-D01,18,1172.13,BRL
B003993,C04,2025-07,Microsoft,T04,,CC-C04-D02,1,65.43,BRL
B003994,C04,2025-07,Microsoft,T04,,CC-C04-D03,4,263.87,BRL
B003995,C04,2025-07,Microsoft,T04,,CC-C04-D04,3,189.03,BRL
B003996,C04,2025-07,Microsoft,T04,,CC-C04-D05,2,125.49,BRL
B003997,C04,2025-07,Microsoft,T04,,CC-C04-D06,1,64.6,BRL
B003998,C04,2025-07,Microsoft,T04,,CC-C04-D07,1,64.88,BRL
B003999,C04,2025-07,Microsoft,T04,,CC-C04-D08,6,379.23,BRL
B004000,C04,2025-07,Microsoft,T04,,CC-C04-D09,3,191.43,BRL
B004001,C04,2025-07,Microsoft,T04,,CC-C04-D10,3,192.87,BRL
B004002,C04,2025-07,Microsoft,T04,,CC-C04-D11,2,132.64,BRL
B004003,C04,2025-08,Microsoft,T04,,CC-C04-D01,20,1298.05,BRL
B004004,C04,2025-08,Microsoft,T04,,CC-C04-D02,1,64.12,BRL
B004005,C04,2025-08,Microsoft,T04,,CC-C04-D03,4,264.96,BRL
B004006,C04,2025-08,Microsoft,T04,,CC-C04-D04,3,199.57,BRL
B004007,C04,2025-08,Microsoft,T04,,CC-C04-D05,3,198.44,BRL
B004008,C04,2025-08,Microsoft,T04,,CC-C04-D06,1,64.42,BRL
B004009,C04,2025-08,Microsoft,T04,,CC-C04-D07,1,64.27,BRL
B004010,C04,2025-08,Microsoft,T04,,CC-C04-D08,6,377.98,BRL
B004011,C04,2025-08,Microsoft,T04,,CC-C04-D09,3,192.37,BRL
B004012,C04,2025-08,Microsoft,T04,,CC-C04-D10,3,195.47,BRL
B004013,C04,2025-08,Microsoft,T04,,CC-C04-D11,2,130.36,BRL
B004014,C04,2025-09,Microsoft,T04,,CC-C04-D01,20,1295.33,BRL
B004015,C04,2025-09,Microsoft,T04,,CC-C04-D02,1,66.18,BRL
B004016,C04,2025-09,Microsoft,T04,,CC-C04-D03,4,258.88,BRL
B004017,C04,2025-09,Microsoft,T04,,CC-C04-D04,3,195.26,BRL
B004018,C04,2025-09,Microsoft,T04,,CC-C04-D05,3,192.76,BRL
B004019,C04,2025-09,Microsoft,T04,,CC-C04-D06,1,66.95,BRL
B004020,C04,2025-09,Microsoft,T04,,CC-C04-D07,1,64.19,BRL
B004021,C04,2025-09,Microsoft,T04,,CC-C04-D08,6,395.42,BRL
B004022,C04,2025-09,Microsoft,T04,,CC-C04-D09,3,191.93,BRL
B004023,C04,2025-09,Microsoft,T04,,CC-C04-D10,3,195.15,BRL
B004024,C04,2025-09,Microsoft,T04,,CC-C04-D11,2,132.48,BRL
B004025,C04,2025-10,Microsoft,T04,,CC-C04-D01,20,1298.23,BRL
B004026,C04,2025-10,Microsoft,T04,,CC-C04-D02,1,64.03,BRL
B004027,C04,2025-10,Microsoft,T04,,CC-C04-D03,4,253.53,BRL
B004028,C04,2025-10,Microsoft,T04,,CC-C04-D04,3,199.65,BRL
B004029,C04,2025-10,Microsoft,T04,,CC-C04-D05,3,190.81,BRL
B004030,C04,2025-10,Microsoft,T04,,CC-C04-D06,1,64.49,BRL
B004031,C04,2025-10,Microsoft,T04,,CC-C04-D07,1,66.41,BRL
B004032,C04,2025-10,Microsoft,T04,,CC-C04-D08,6,392.58,BRL
B004033,C04,2025-10,Microsoft,T04,,CC-C04-D09,3,194.19,BRL
B004034,C04,2025-10,Microsoft,T04,,CC-C04-D10,3,201.22,BRL
B004035,C04,2025-10,Microsoft,T04,,CC-C04-D11,2,130.05,BRL
B004036,C04,2025-11,Microsoft,T04,,CC-C04-D01,20,1287.38,BRL
B004037,C04,2025-11,Microsoft,T04,,CC-C04-D02,1,66.67,BRL
B004038,C04,2025-11,Microsoft,T04,,CC-C04-D03,4,254.96,BRL
B004039,C04,2025-11,Microsoft,T04,,CC-C04-D04,3,194.57,BRL
B004040,C04,2025-11,Microsoft,T04,,CC-C04-D05,3,193.74,BRL
B004041,C04,2025-11,Microsoft,T04,,CC-C04-D06,1,64.01,BRL
B004042,C04,2025-11,Microsoft,T04,,CC-C04-D07,1,67.14,BRL
B004043,C04,2025-11,Microsoft,T04,,CC-C04-D08,6,397.36,BRL
B004044,C04,2025-11,Microsoft,T04,,CC-C04-D09,3,192.62,BRL
B004045,C04,2025-11,Microsoft,T04,,CC-C04-D10,3,193.34,BRL
B004046,C04,2025-11,Microsoft,T04,,CC-C04-D11,2,132.1,BRL
B004047,C04,2025-12,Microsoft,T04,,CC-C04-D01,20,1278.39,BRL
B004048,C04,2025-12,Microsoft,T04,,CC-C04-D02,1,64.61,BRL
B004049,C04,2025-12,Microsoft,T04,,CC-C04-D03,4,264.51,BRL
B004050,C04,2025-12,Microsoft,T04,,CC-C04-D04,3,191.49,BRL
B004051,C04,2025-12,Microsoft,T04,,CC-C04-D05,3,197.06,BRL
