company_id,cost_center,year,month,budget_amount
C10,CC-C10-D03,2026,7,2841.76
C10,CC-C10-D04,2025,6,2454.29
C10,CC-C10-D04,2025,7,2624.83
C10,CC-C10-D04,2025,8,2591.35
C10,CC-C10-D04,2025,9,2355.63
C10,CC-C10-D04,2025,10,2819.55
C10,CC-C10-D04,2025,11,2813.19
C10,CC-C10-D04,2025,12,2454.73
C10,CC-C10-D04,2026,1,2799.42
C10,CC-C10-D04,2026,2,3237.23
C10,CC-C10-D04,2026,3,3155.11
C10,CC-C10-D04,2026,4,2741.19
C10,CC-C10-D04,2026,5,3049.37
C10,CC-C10-D04,2026,6,2556.48
C10,CC-C10-D04,2026,7,2916.05
C10,CC-C10-D05,2025,6,1616.01
C10,CC-C10-D05,2025,7,1873.54
C10,CC-C10-D05,2025,8,1637.1
C10,CC-C10-D05,2025,9,1743.48
C10,CC-C10-D05,2025,10,1467.62
C10,CC-C10-D05,2025,11,1632.61
C10,CC-C10-D05,2025,12,1956.01
C10,CC-C10-D05,2026,1,1767.04
C10,CC-C10-D05,2026,2,1758.6
C10,CC-C10-D05,2026,3,1667.7
C10,CC-C10-D05,2026,4,1955.6
C10,CC-C10-D05,2026,5,1566.46
C10,CC-C10-D05,2026,6,1547.08
C10,CC-C10-D05,2026,7,1564.15
C10,CC-C10-D06,2025,6,3804.81
C10,CC-C10-D06,2025,7,4717.37
C10,CC-C10-D06,2025,8,5123.06
C10,CC-C10-D06,2025,9,4439.79
C10,CC-C10-D06,2025,10,4619.68
C10,CC-C10-D06,2025,11,4124.41
C10,CC-C10-D06,2025,12,4137.81
C10,CC-C10-D06,2026,1,3857.72
C10,CC-C10-D06,2026,2,4898.69
C10,CC-C10-D06,2026,3,4240.59
C10,CC-C10-D06,2026,4,4122.5
C10,CC-C10-D06,2026,5,3883.31
C10,CC-C10-D06,2026,6,4605.41
C10,CC-C10-D06,2026,7,4716.17
C10,CC-C10-D07,2025,6,1226.78
C10,CC-C10-D07,2025,7,1390.58
C10,CC-C10-D07,2025,8,1282.6
C10,CC-C10-D07,2025,9,1200.77
C10,CC-C10-D07,2025,10,1198.98
C10,CC-C10-D07,2025,11,1200.75
C10,CC-C10-D07,2025,12,1255.77
C10,CC-C10-D07,2026,1,1320.92
C10,CC-C10-D07,2026,2,1252.56
C10,CC-C10-D07,2026,3,1367.08
C10,CC-C10-D07,2026,4,1447.94
C10,CC-C10-D07,2026,5,1240.81
C10,CC-C10-D07,2026,6,1322.13
C10,CC-C10-D07,2026,7,1291.55
C10,CC-C10-D08,2025,6,1385.42
C10,CC-C10-D08,2025,7,1165.17
C10,CC-C10-D08,2025,8,1155.34
C10,CC-C10-D08,2025,9,1113.43
C10,CC-C10-D08,2025,10,1271.75
C10,CC-C10-D08,2025,11,1193.51
C10,CC-C10-D08,2025,12,1242.2
C10,CC-C10-D08,2026,1,1407.15
C10,CC-C10-D08,2026,2,1252.69
C10,CC-C10-D08,2026,3,1240.32
C10,CC-C10-D08,2026,4,1213.49
C10,CC-C10-D08,2026,5,1165.23
C10,CC-C10-D08,2026,6,1140.95
C10,CC-C10-D08,2026,7,1374.32
C10,CC-C10-D09,2025,6,3122.72
C10,CC-C10-D09,2025,7,3796.13
C10,CC-C10-D09,2025,8,3107.1
C10,CC-C10-D09,2025,9,3958.94
C10,CC-C10-D09,2025,10,3095.79
C10,CC-C10-D09,2025,11,4035.6
C10,CC-C10-D09,2025,12,3220.92
C10,CC-C10-D09,2026,1,4874.21
C10,CC-C10-D09,2026,2,4200.21
C10,CC-C10-D09,2026,3,4101.61
C10,CC-C10-D09,2026,4,3836.96
C10,CC-C10-D09,2026,5,4034.95
C10,CC-C10-D09,2026,6,4217.0
C10,CC-C10-D09,2026,7,4641.38
C11,CC-C11-D01,2025,6,2570.93
C11,CC-C11-D01,2025,7,2245.97
C11,CC-C11-D01,2025,8,2554.45
C11,CC-C11-D01,2025,9,2647.09
C11,CC-C11-D01,2025,10,2523.05
C11,CC-C11-D01,2025,11,2099.54
C11,CC-C11-D01,2025,12,2722.59
C11,CC-C11-D01,2026,1,2376.94
C11,CC-C11-D01,2026,2,2329.43
C11,CC-C11-D01,2026,3,2380.71
C11,CC-C11-D01,2026,4,2322.65
C11,CC-C11-D01,2026,5,2683.0
C11,CC-C11-D01,2026,6,2168.94
C11,CC-C11-D01,2026,7,2248.77
C11,CC-C11-D02,2025,6,2511.09
C11,CC-C11-D02,2025,7,2471.28
C11,CC-C11-D02,2025,8,2028.7
C11,CC-C11-D02,2025,9,1979.7
C11,CC-C11-D02,2025,10,2394.23
C11,CC-C11-D02,2025,11,2447.54
C11,CC-C11-D02,2025,12,2157.55
C11,CC-C11-D02,2026,1,3024.34
C11,CC-C11-D02,2026,2,2791.24
C11,CC-C11-D02,2026,3,3049.04
C11,CC-C11-D02,2026,4,2406.3
C11,CC-C11-D02,2026,5,3078.66
C11,CC-C11-D02,2026,6,2882.73
C11,CC-C11-D02,2026,7,2591.55
C11,CC-C11-D03,2025,6,2720.87
C11,CC-C11-D03,2025,7,2684.46
C11,CC-C11-D03,2025,8,2536.38
C11,CC-C11-D03,2025,9,2728.73
C11,CC-C11-D03,2025,10,2956.84
C11,CC-C11-D03,2025,11,3242.61
C11,CC-C11-D03,2025,12,2667.75
C11,CC-C11-D03,2026,1,3373.24
C11,CC-C11-D03,2026,2,2654.84
C11,CC-C11-D03,2026,3,3106.3
C11,CC-C11-D03,2026,4,3176.03
C11,CC-C11-D03,2026,5,3139.19
C11,CC-C11-D03,2026,6,2688.01
C11,CC-C11-D03,2026,7,3369.26
C11,CC-C11-D04,2025,6,2489.71
C11,CC-C11-D04,2025,7,2092.34
C11,CC-C11-D04,2025,8,2522.9
C11,CC-C11-D04,2025,9,2533.39
C11,CC-C11-D04,2025,10,2209.87
C11,CC-C11-D04,2025,11,2374.29
C11,CC-C11-D04,2025,12,2209.26
C11,CC-C11-D04,2026,1,2489.13
C11,CC-C11-D04,2026,2,2753.33
C11,CC-C11-D04,2026,3,2446.35
C11,CC-C11-D04,2026,4,2685.62
C11,CC-C11-D04,2026,5,2560.58
C11,CC-C11-D04,2026,6,3116.72
C11,CC-C11-D04,2026,7,2664.53
C11,CC-C11-D05,2025,6,1711.24
C11,CC-C11-D05,2025,7,1537.56
C11,CC-C11-D05,2025,8,1477.85
C11,CC-C11-D05,2025,9,1891.04
C11,CC-C11-D05,2025,10,1670.71
C11,CC-C11-D05,2025,11,1592.08
C11,CC-C11-D05,2025,12,1498.85
C11,CC-C11-D05,2026,1,2156.15
C11,CC-C11-D05,2026,2,1714.74
C11,CC-C11-D05,2026,3,2209.34
C11,CC-C11-D05,2026,4,1955.37
C11,CC-C11-D05,2026,5,1869.98
C11,CC-C11-D05,2026,6,1845.41
C11,CC-C11-D05,2026,7,1824.61
C11,CC-C11-D06,2025,6,2937.07
C11,CC-C11-D06,2025,7,2815.92
C11,CC-C11-D06,2025,8,2487.05
C11,CC-C11-D06,2025,9,2281.43
C11,CC-C11-D06,2025,10,2889.22
C11,CC-C11-D06,2025,11,2465.25
C11,CC-C11-D06,2025,12,3053.25
C11,CC-C11-D06,2026,1,2401.3
C11,CC-C11-D06,2026,2,2683.77
C11,CC-C11-D06,2026,3,2647.36
C11,CC-C11-D06,2026,4,3038.49
C11,CC-C11-D06,2026,5,2356.76
C11,CC-C11-D06,2026,6,2294.88
C11,CC-C11-D06,2026,7,2348.9
C11,CC-C11-D07,2025,6,1405.8
C11,CC-C11-D07,2025,7,1331.7
C11,CC-C11-D07,2025,8,1365.18
C11,CC-C11-D07,2025,9,1433.59
C11,CC-C11-D07,2025,10,1611.5
C11,CC-C11-D07,2025,11,1431.11
C11,CC-C11-D07,2025,12,1327.47
C11,CC-C11-D07,2026,1,1842.95
C11,CC-C11-D07,2026,2,1599.91
C11,CC-C11-D07,2026,3,1644.08
C11,CC-C11-D07,2026,4,1759.83
C11,CC-C11-D07,2026,5,1865.58
C11,CC-C11-D07,2026,6,1739.97
C11,CC-C11-D07,2026,7,1647.86
C11,CC-C11-D08,2025,6,2183.03
C11,CC-C11-D08,2025,7,2262.32
C11,CC-C11-D08,2025,8,2340.53
C11,CC-C11-D08,2025,9,2084.48
C11,CC-C11-D08,2025,10,2024.46
C11,CC-C11-D08,2025,11,2068.08
C11,CC-C11-D08,2025,12,1983.81
C11,CC-C11-D08,2026,1,1783.16
C11,CC-C11-D08,2026,2,2115.55
C11,CC-C11-D08,2026,3,2031.3
C11,CC-C11-D08,2026,4,2245.35
C11,CC-C11-D08,2026,5,1759.2
C11,CC-C11-D08,2026,6,2115.8
C11,CC-C11-D08,2026,7,1888.23
C11,CC-C11-D09,2025,6,1771.47
C11,CC-C11-D09,2025,7,1900.9
C11,CC-C11-D09,2025,8,1508.28
C11,CC-C11-D09,2025,9,1661.99
C11,CC-C11-D09,2025,10,1942.77
C11,CC-C11-D09,2025,11,1515.5
C11,CC-C11-D09,2025,12,1552.69
C11,CC-C11-D09,2026,1,1870.59
C11,CC-C11-D09,2026,2,2060.84
C11,CC-C11-D09,2026,3,2108.29
C11,CC-C11-D09,2026,4,1797.79
C11,CC-C11-D09,2026,5,1992.3
C11,CC-C11-D09,2026,6,2091.98
C11,CC-C11-D09,2026,7,2172.96
C12,CC-C12-D01,2025,6,11421.65
C12,CC-C12-D01,2025,7,11602.59
C12,CC-C12-D01,2025,8,13689.35
C12,CC-C12-D01,2025,9,12493.98
C12,CC-C12-D01,2025,10,10686.79
C12,CC-C12-D01,2025,11,12707.33
C12,CC-C12-D01,2025,12,13962.39
C12,CC-C12-D01,2026,1,11318.18
C12,CC-C12-D01,2026,2,10696.94
C12,CC-C12-D01,2026,3,13627.11
C12,CC-C12-D01,2026,4,12457.59
C12,CC-C12-D01,2026,5,13758.04
C12,CC-C12-D01,2026,6,13486.0
C12,CC-C12-D01,2026,7,10633.54
C12,CC-C12-D02,2025,6,9941.31
C12,CC-C12-D02,2025,7,12367.14
C12,CC-C12-D02,2025,8,11605.88
C12,CC-C12-D02,2025,9,12557.7
C12,CC-C12-D02,2025,10,12063.68
C12,CC-C12-D02,2025,11,10886.83
C12,CC-C12-D02,2025,12,12117.3
C12,CC-C12-D02,2026,1,12206.32
C12,CC-C12-D02,2026,2,10735.67
C12,CC-C12-D02,2026,3,11427.68
C12,CC-C12-D02,2026,4,11037.68
C12,CC-C12-D02,2026,5,10151.42
C12,CC-C12-D02,2026,6,10751.3
C12,CC-C12-D02,2026,7,10055.0
C12,CC-C12-D03,2025,6,2974.42
C12,CC-C12-D03,2025,7,2761.85
C12,CC-C12-D03,2025,8,2942.37
C12,CC-C12-D03,2025,9,3157.73
C12,CC-C12-D03,2025,10,2555.49
C12,CC-C12-D03,2025,11,2790.84
C12,CC-C12-D03,2025,12,2506.37
C12,CC-C12-D03,2026,1,2786.09
C12,CC-C12-D03,2026,2,3032.92
C12,CC-C12-D03,2026,3,2524.83
C12,CC-C12-D03,2026,4,3291.87
C12,CC-C12-D03,2026,5,2513.02
C12,CC-C12-D03,2026,6,3343.71
C12,CC-C12-D03,2026,7,2792.82
C12,CC-C12-D04,2025,6,8538.44
C12,CC-C12-D04,2025,7,8995.8
C12,CC-C12-D04,2025,8,7385.68
C12,CC-C12-D04,2025,9,6997.69
C12,CC-C12-D04,2025,10,9261.83
C12,CC-C12-D04,2025,11,8491.16
C12,CC-C12-D04,2025,12,9265.19
C12,CC-C12-D04,2026,1,7865.68
C12,CC-C12-D04,2026,2,7848.49
C12,CC-C12-D04,2026,3,8482.08
C12,CC-C12-D04,2026,4,8442.17
C12,CC-C12-D04,2026,5,8326.04
C12,CC-C12-D04,2026,6,7592.47
C12,CC-C12-D04,2026,7,8112.36
C12,CC-C12-D05,2025,6,2903.3
C12,CC-C12-D05,2025,7,3560.3
C12,CC-C12-D05,2025,8,3001.08
C12,CC-C12-D05,2025,9,3417.9
C12,CC-C12-D05,2025,10,3014.85
C12,CC-C12-D05,2025,11,3606.32
C12,CC-C12-D05,2025,12,3683.4
C12,CC-C12-D05,2026,1,3656.05
C12,CC-C12-D05,2026,2,2904.96
C12,CC-C12-D05,2026,3,3052.67
C12,CC-C12-D05,2026,4,2906.54
C12,CC-C12-D05,2026,5,3059.85
C12,CC-C12-D05,2026,6,3018.99
C12,CC-C12-D05,2026,7,2847.0
C12,CC-C12-D06,2025,6,5781.91
C12,CC-C12-D06,2025,7,5523.39
C12,CC-C12-D06,2025,8,5183.66
C12,CC-C12-D06,2025,9,5675.49
C12,CC-C12-D06,2025,10,5199.09
C12,CC-C12-D06,2025,11,5416.71
C12,CC-C12-D06,2025,12,4710.36
C12,CC-C12-D06,2026,1,6625.4
C12,CC-C12-D06,2026,2,6970.73
C12,CC-C12-D06,2026,3,5404.3
C12,CC-C12-D06,2026,4,6378.67
C12,CC-C12-D06,2026,5,5352.24
C12,CC-C12-D06,2026,6,6732.82
C12,CC-C12-D06,2026,7,5364.98
C12,CC-C12-D07,2025,6,10640.64
C12,CC-C12-D07,2025,7,9461.14
C12,CC-C12-D07,2025,8,9101.13
C12,CC-C12-D07,2025,9,11682.52
C12,CC-C12-D07,2025,10,8982.74
C12,CC-C12-D07,2025,11,9659.9
C12,CC-C12-D07,2025,12,10211.79
C12,CC-C12-D07,2026,1,11066.63
C12,CC-C12-D07,2026,2,9370.26
C12,CC-C12-D07,2026,3,11443.31
C12,CC-C12-D07,2026,4,11690.05
C12,CC-C12-D07,2026,5,12026.83
C12,CC-C12-D07,2026,6,9320.29
C12,CC-C12-D07,2026,7,9103.7
C12,CC-C12-D08,2025,6,6684.51
C12,CC-C12-D08,2025,7,5981.74
C12,CC-C12-D08,2025,8,6458.22
C12,CC-C12-D08,2025,9,7235.4
C12,CC-C12-D08,2025,10,5671.74
C12,CC-C12-D08,2025,11,6174.93
C12,CC-C12-D08,2025,12,6450.65
C12,CC-C12-D08,2026,1,8650.64
C12,CC-C12-D08,2026,2,7001.99
C12,CC-C12-D08,2026,3,7471.19
C12,CC-C12-D08,2026,4,8147.07
C12,CC-C12-D08,2026,5,8620.09
C12,CC-C12-D08,2026,6,8470.39
C12,CC-C12-D08,2026,7,8739.78
C12,CC-C12-D09,2025,6,3715.46
C12,CC-C12-D09,2025,7,3222.81
C12,CC-C12-D09,2025,8,3876.58
C12,CC-C12-D09,2025,9,4209.53
C12,CC-C12-D09,2025,10,3947.84
C12,CC-C12-D09,2025,11,3369.29
C12,CC-C12-D09,2025,12,4002.19
C12,CC-C12-D09,2026,1,3909.86
C12,CC-C12-D09,2026,2,4289.54
C12,CC-C12-D09,2026,3,3993.04
C12,CC-C12-D09,2026,4,3378.45
C12,CC-C12-D09,2026,5,3622.24
C12,CC-C12-D09,2026,6,3362.71
C12,CC-C12-D09,2026,7,3896.08
C13,CC-C13-D01,2025,6,3661.01
C13,CC-C13-D01,2025,7,4675.3
C13,CC-C13-D01,2025,8,3676.08
C13,CC-C13-D01,2025,9,4705.85
C13,CC-C13-D01,2025,10,4636.67
C13,CC-C13-D01,2025,11,3775.83
C13,CC-C13-D01,2025,12,4734.09
C13,CC-C13-D01,2026,1,4588.58
C13,CC-C13-D01,2026,2,5038.53
C13,CC-C13-D01,2026,3,4750.1
C13,CC-C13-D01,2026,4,4615.58
C13,CC-C13-D01,2026,5,5254.43
C13,CC-C13-D01,2026,6,5608.7
C13,CC-C13-D01,2026,7,4226.97
C13,CC-C13-D02,2025,6,4357.19
C13,CC-C13-D02,2025,7,4245.54
C13,CC-C13-D02,2025,8,3584.18
C13,CC-C13-D02,2025,9,3555.18
C13,CC-C13-D02,2025,10,4489.25
C13,CC-C13-D02,2025,11,3843.17
C13,CC-C13-D02,2025,12,3910.8
C13,CC-C13-D02,2026,1,4208.31
C13,CC-C13-D02,2026,2,3620.41
C13,CC-C13-D02,2026,3,4104.72
C13,CC-C13-D02,2026,4,3995.07
C13,CC-C13-D02,2026,5,3552.21
C13,CC-C13-D02,2026,6,3675.73
C13,CC-C13-D02,2026,7,3921.77
C13,CC-C13-D03,2025,6,5692.92
C13,CC-C13-D03,2025,7,4382.84
C13,CC-C13-D03,2025,8,4829.79
C13,CC-C13-D03,2025,9,5336.44
C13,CC-C13-D03,2025,10,4514.66
C13,CC-C13-D03,2025,11,4352.39
C13,CC-C13-D03,2025,12,5525.07
C13,CC-C13-D03,2026,1,4488.39
C13,CC-C13-D03,2026,2,4397.28
C13,CC-C13-D03,2026,3,4642.17
C13,CC-C13-D03,2026,4,5302.71
C13,CC-C13-D03,2026,5,4753.8
C13,CC-C13-D03,2026,6,4349.02
C13,CC-C13-D03,2026,7,5167.47
C13,CC-C13-D04,2025,6,1930.21
C13,CC-C13-D04,2025,7,1876.43
C13,CC-C13-D04,2025,8,2130.71
C13,CC-C13-D04,2025,9,1987.13
C13,CC-C13-D04,2025,10,2210.49
C13,CC-C13-D04,2025,11,2105.24
C13,CC-C13-D04,2025,12,2344.14
C13,CC-C13-D04,2026,1,2376.68
C13,CC-C13-D04,2026,2,2379.63
C13,CC-C13-D04,2026,3,2393.64
C13,CC-C13-D04,2026,4,2337.4
C13,CC-C13-D04,2026,5,2033.8
C13,CC-C13-D04,2026,6,2329.3
C13,CC-C13-D04,2026,7,2068.59
C13,CC-C13-D05,2025,6,3095.35
C13,CC-C13-D05,2025,7,3667.14
C13,CC-C13-D05,2025,8,3032.22
C13,CC-C13-D05,2025,9,3527.4
C13,CC-C13-D05,2025,10,3054.37
C13,CC-C13-D05,2025,11,2804.85
C13,CC-C13-D05,2025,12,3526.25
C13,CC-C13-D05,2026,1,3562.52
C13,CC-C13-D05,2026,2,2954.86
C13,CC-C13-D05,2026,3,3190.58
C13,CC-C13-D05,2026,4,3762.23
C13,CC-C13-D05,2026,5,2998.68
C13,CC-C13-D05,2026,6,3079.39
C13,CC-C13-D05,2026,7,3156.05
C13,CC-C13-D06,2025,6,5895.46
C13,CC-C13-D06,2025,7,4906.48
C13,CC-C13-D06,2025,8,5675.59
C13,CC-C13-D06,2025,9,5475.44
C13,CC-C13-D06,2025,10,5074.89
C13,CC-C13-D06,2025,11,5867.97
C13,CC-C13-D06,2025,12,5085.51
C13,CC-C13-D06,2026,1,6293.65
C13,CC-C13-D06,2026,2,7150.24
C13,CC-C13-D06,2026,3,6122.59
C13,CC-C13-D06,2026,4,6623.13
C13,CC-C13-D06,2026,5,7030.19
C13,CC-C13-D06,2026,6,6131.67
C13,CC-C13-D06,2026,7,5837.48
C13,CC-C13-D07,2025,6,1851.88
C13,CC-C13-D07,2025,7,1863.79
C13,CC-C13-D07,2025,8,2275.14
C13,CC-C13-D07,2025,9,1913.31
C13,CC-C13-D07,2025,10,1826.34
C13,CC-C13-D07,2025,11,2272.89
C13,CC-C13-D07,2025,12,2106.35
C13,CC-C13-D07,2026,1,2020.54
C13,CC-C13-D07,2026,2,2402.11
C13,CC-C13-D07,2026,3,1896.47
C13,CC-C13-D07,2026,4,2175.12
C13,CC-C13-D07,2026,5,1849.56
C13,CC-C13-D07,2026,6,2222.38
C13,CC-C13-D07,2026,7,2212.4
C13,CC-C13-D08,2025,6,2357.16
C13,CC-C13-D08,2025,7,2444.91
C13,CC-C13-D08,2025,8,2194.28
C13,CC-C13-D08,2025,9,1842.27
C13,CC-C13-D08,2025,10,2093.12
C13,CC-C13-D08,2025,11,2257.76
C13,CC-C13-D08,2025,12,2020.43
C13,CC-C13-D08,2026,1,2439.9
C13,CC-C13-D08,2026,2,2342.84
C13,CC-C13-D08,2026,3,2392.05
C13,CC-C13-D08,2026,4,2434.21
C13,CC-C13-D08,2026,5,1970.74
C13,CC-C13-D08,2026,6,2278.01
C13,CC-C13-D08,2026,7,2073.91
C13,CC-C13-D09,2025,6,4062.42
C13,CC-C13-D09,2025,7,3955.64
C13,CC-C13-D09,2025,8,3720.64
C13,CC-C13-D09,2025,9,4228.68
C13,CC-C13-D09,2025,10,4602.08
C13,CC-C13-D09,2025,11,4368.59
C13,CC-C13-D09,2025,12,4244.47
C13,CC-C13-D09,2026,1,4112.8
C13,CC-C13-D09,2026,2,4050.96
C13,CC-C13-D09,2026,3,4400.06
C13,CC-C13-D09,2026,4,3989.09
C13,CC-C13-D09,2026,5,3951.38
C13,CC-C13-D09,2026,6,4157.44
C13,CC-C13-D09,2026,7,4448.42
C14,CC-C14-D01,2025,6,9565.62
C14,CC-C14-D01,2025,7,9754.32
C14,CC-C14-D01,2025,8,11083.67
C14,CC-C14-D01,2025,9,8817.93
C14,CC-C14-D01,2025,10,10008.6
C14,CC-C14-D01,2025,11,9820.73
C14,CC-C14-D01,2025,12,9492.36
C14,CC-C14-D01,2026,1,11708.7
C14,CC-C14-D01,2026,2,8781.35
C14,CC-C14-D01,2026,3,11188.14
C14,CC-C14-D01,2026,4,11348.03
C14,CC-C14-D01,2026,5,10410.18
C14,CC-C14-D01,2026,6,9210.75
C14,CC-C14-D01,2026,7,9268.8
C14,CC-C14-D02,2025,6,1674.56
C14,CC-C14-D02,2025,7,1732.56
C14,CC-C14-D02,2025,8,2001.82
C14,CC-C14-D02,2025,9,1572.22
C14,CC-C14-D02,2025,10,2017.49
C14,CC-C14-D02,2025,11,1843.62
C14,CC-C14-D02,2025,12,2001.32
C14,CC-C14-D02,2026,1,1547.49
C14,CC-C14-D02,2026,2,1933.33
C14,CC-C14-D02,2026,3,1989.05
C14,CC-C14-D02,2026,4,1779.77
C14,CC-C14-D02,2026,5,1703.26
C14,CC-C14-D02,2026,6,1521.43
C14,CC-C14-D02,2026,7,1632.04
C14,CC-C14-D03,2025,6,4232.13
C14,CC-C14-D03,2025,7,4177.45
C14,CC-C14-D03,2025,8,3889.87
C14,CC-C14-D03,2025,9,3999.01
C14,CC-C14-D03,2025,10,3534.23
C14,CC-C14-D03,2025,11,3705.63
C14,CC-C14-D03,2025,12,4250.05
C14,CC-C14-D03,2026,1,4808.88
C14,CC-C14-D03,2026,2,4918.33
C14,CC-C14-D03,2026,3,4980.72
C14,CC-C14-D03,2026,4,5048.39
C14,CC-C14-D03,2026,5,4997.94
C14,CC-C14-D03,2026,6,5149.0
C14,CC-C14-D03,2026,7,4704.37
C14,CC-C14-D04,2025,6,2080.85
C14,CC-C14-D04,2025,7,2367.25
C14,CC-C14-D04,2025,8,2206.14
C14,CC-C14-D04,2025,9,2147.0
C14,CC-C14-D04,2025,10,1914.11
C14,CC-C14-D04,2025,11,2108.0
C14,CC-C14-D04,2025,12,2432.42
C14,CC-C14-D04,2026,1,2221.1
C14,CC-C14-D04,2026,2,2360.1
C14,CC-C14-D04,2026,3,2234.32
C14,CC-C14-D04,2026,4,1955.51
C14,CC-C14-D04,2026,5,2125.47
C14,CC-C14-D04,2026,6,2047.81
C14,CC-C14-D04,2026,7,2406.64
C14,CC-C14-D05,2025,6,4756.37
C14,CC-C14-D05,2025,7,4399.89
C14,CC-C14-D05,2025,8,4124.05
C14,CC-C14-D05,2025,9,5057.11
C14,CC-C14-D05,2025,10,4130.51
C14,CC-C14-D05,2025,11,5040.18
C14,CC-C14-D05,2025,12,4212.1
C14,CC-C14-D05,2026,1,5977.94
C14,CC-C14-D05,2026,2,4734.22
C14,CC-C14-D05,2026,3,5426.51
C14,CC-C14-D05,2026,4,5781.08
C14,CC-C14-D05,2026,5,4630.09
C14,CC-C14-D05,2026,6,5954.88
C14,CC-C14-D05,2026,7,5623.59
C14,CC-C14-D06,2025,6,4944.14
C14,CC-C14-D06,2025,7,4648.42
C14,CC-C14-D06,2025,8,5091.35
C14,CC-C14-D06,2025,9,5070.66
C14,CC-C14-D06,2025,10,4731.49
C14,CC-C14-D06,2025,11,4514.45
C14,CC-C14-D06,2025,12,4667.99
C14,CC-C14-D06,2026,1,4853.53
C14,CC-C14-D06,2026,2,4890.1
C14,CC-C14-D06,2026,3,4079.06
C14,CC-C14-D06,2026,4,5152.89
C14,CC-C14-D06,2026,5,3933.5
C14,CC-C14-D06,2026,6,4885.98
C14,CC-C14-D06,2026,7,4014.43
C14,CC-C14-D07,2025,6,1942.78
C14,CC-C14-D07,2025,7,2150.84
C14,CC-C14-D07,2025,8,1910.6
C14,CC-C14-D07,2025,9,1988.72
C14,CC-C14-D07,2025,10,1950.09
C14,CC-C14-D07,2025,11,2347.72
C14,CC-C14-D07,2025,12,2176.44
C14,CC-C14-D07,2026,1,2622.75
C14,CC-C14-D07,2026,2,2691.26
C14,CC-C14-D07,2026,3,2746.0
C14,CC-C14-D07,2026,4,3005.37
C14,CC-C14-D07,2026,5,2935.69
C14,CC-C14-D07,2026,6,2868.0
C14,CC-C14-D07,2026,7,2908.27
C14,CC-C14-D08,2025,6,3457.5
C14,CC-C14-D08,2025,7,3786.49
C14,CC-C14-D08,2025,8,3701.16
C14,CC-C14-D08,2025,9,2988.23
C14,CC-C14-D08,2025,10,3220.33
C14,CC-C14-D08,2025,11,3349.59
C14,CC-C14-D08,2025,12,3432.34
C14,CC-C14-D08,2026,1,4459.07
C14,CC-C14-D08,2026,2,4436.57
C14,CC-C14-D08,2026,3,4371.63
C14,CC-C14-D08,2026,4,4783.53
C14,CC-C14-D08,2026,5,4591.22
C14,CC-C14-D08,2026,6,4567.11
C14,CC-C14-D08,2026,7,3700.49
C14,CC-C14-D09,2025,6,1135.77
C14,CC-C14-D09,2025,7,1301.87
C14,CC-C14-D09,2025,8,1141.37
C14,CC-C14-D09,2025,9,1086.4
C14,CC-C14-D09,2025,10,1135.57
C14,CC-C14-D09,2025,11,1226.55
C14,CC-C14-D09,2025,12,1213.76
C14,CC-C14-D09,2026,1,1322.47
C14,CC-C14-D09,2026,2,1326.3
C14,CC-C14-D09,2026,3,1300.41
C14,CC-C14-D09,2026,4,1105.8
C14,CC-C14-D09,2026,5,1310.0
C14,CC-C14-D09,2026,6,1312.31
C14,CC-C14-D09,2026,7,1042.21
C15,CC-C15-D01,2025,6,8567.26
C15,CC-C15-D01,2025,7,8194.43
C15,CC-C15-D01,2025,8,8844.49
C15,CC-C15-D01,2025,9,9862.88
C15,CC-C15-D01,2025,10,9870.81
C15,CC-C15-D01,2025,11,9846.98
C15,CC-C15-D01,2025,12,9850.97
C15,CC-C15-D01,2026,1,10166.66
C15,CC-C15-D01,2026,2,11248.32
C15,CC-C15-D01,2026,3,12273.94
C15,CC-C15-D01,2026,4,12227.23
C15,CC-C15-D01,2026,5,9405.8
C15,CC-C15-D01,2026,6,11828.97
C15,CC-C15-D01,2026,7,12491.79
C15,CC-C15-D02,2025,6,5245.08
C15,CC-C15-D02,2025,7,4145.48
C15,CC-C15-D02,2025,8,5068.23
C15,CC-C15-D02,2025,9,5495.18
C15,CC-C15-D02,2025,10,5426.89
C15,CC-C15-D02,2025,11,4287.53
C15,CC-C15-D02,2025,12,4674.48
C15,CC-C15-D02,2026,1,4325.79
C15,CC-C15-D02,2026,2,5340.16
C15,CC-C15-D02,2026,3,4590.92
C15,CC-C15-D02,2026,4,4792.1
C15,CC-C15-D02,2026,5,5494.91
C15,CC-C15-D02,2026,6,4888.34
C15,CC-C15-D02,2026,7,4386.39
C15,CC-C15-D03,2025,6,3626.55
C15,CC-C15-D03,2025,7,3347.54
C15,CC-C15-D03,2025,8,4192.2
C15,CC-C15-D03,2025,9,3832.03
C15,CC-C15-D03,2025,10,3465.35
C15,CC-C15-D03,2025,11,3642.35
C15,CC-C15-D03,2025,12,3278.19
C15,CC-C15-D03,2026,1,3710.52
C15,CC-C15-D03,2026,2,3876.34
C15,CC-C15-D03,2026,3,3293.99
C15,CC-C15-D03,2026,4,3255.89
C15,CC-C15-D03,2026,5,3592.73
C15,CC-C15-D03,2026,6,4015.99
C15,CC-C15-D03,2026,7,3866.35
C15,CC-C15-D04,2025,6,5010.42
C15,CC-C15-D04,2025,7,3865.02
C15,CC-C15-D04,2025,8,4233.36
C15,CC-C15-D04,2025,9,4464.15
